# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: dc.gov
# Property: dcgov GA4
# ----------------------------------------
# 
# Hostname exactly matches dhs.dc.gov
# Start date: 20250916
# End date: 20251216
Page title and screen class,Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
Resources for Homeless Service Providers | dhs,/fr/node/1467436,2,2,1,1,8,0,0
Resources for Homeless Service Providers | dhs,/vi/node/1467436,2,2,1,2.5,10,0,0
Resources | dhs,/node/128292,2,2,1,3.5,8,0,0
Response to COVID-19 | dhs,/page/reopening-dc-,2,2,1,2,10,0,0
Rise Individual Therapy Program | dhs,/am/node/1687631,2,2,1,2,10,0,0
Rise Individual Therapy Program | dhs,/page/rise-program,2,2,1,5,8,0,0
SNAP Eligibility: General Requirements | dhs,/node/117382,2,2,1,22.5,8,0,0
SNAP for College Students | dhs,/fr/node/1595906,2,2,1,0.5,9,0,0
Senior Wellness Centers | dhs,/es/service/senior-wellness-centers,2,2,1,0.5,8,0,0
Services for Families Experiencing Homelessness  | dhs,/service/services-families-experiencing-homelessness ,2,2,1,0,6,0,0
Services for Individuals Experiencing Homelessness | dhs,/es/node/1551586,2,2,1,23.5,6,0,0
Services | dhs,/ko/services,2,2,1,34,9,0,0
Services | dhs,/services/adult-protective-services,2,2,1,11,9,0,0
Services | dhs,/services/apply,2,1,2,43,7,0,0
Services | dhs,/services/emergencies/rent/assistance,2,1,2,21,6,0,0
Shelter and Day Centers | dhs,/ko/node/1556901,2,2,1,4,10,0,0
Strong Families (Family Crisis Support) | dhs,/es/service/strong-families-family-crisis-support,2,2,1,30,8,0,0
Strong Families Program Division | dhs,/am/service/strong-families-program-division,2,2,1,11,6,0,0
Supplemental Nutrition Assistance Program (SNAP) | dhs,/featured-content/supplemental-nutrition-assistance-program-snap,2,1,2,16,6,0,0
TANF for District Families | dhs,/fr/service/tanf-district-families,2,2,1,15,6,0,0
TANF for District Families | dhs,/node/117422,2,2,1,0,7,0,0
TANF for District Families | dhs,/service/tanf-district-families/,2,2,1,6,10,0,0
TANF for District Families | dhs,/service/temporary-cash-assistance-needy-families-tanf,2,3,0.6666666666666666,5,11,0,0
TANF for District Families | dhs,/vi/service/tanf-district-families,2,2,1,0,8,0,0
Transitional Housing for Individuals | dhs,/vi/page/transitional-housing-individuals,2,2,1,1,8,0,0
Transitional Housing | dhs,/es/page/transitional-housing,2,1,2,16,5,0,0
Tuition Assistance Program Initiative for TANF | dhs,/es/publication/tuition-assistance-program-initiative-tanf,2,2,1,5.5,9,0,0
Twitter | DC,/twitter,2,2,1,1.5,8,0,0
WELCOME TO COLD.DC.GOV | dhs,/service/hypo-hyperthermia-watch,2,2,1,7.5,10,0,0
We are sorry; the page you requested is no longer available. | dhs,/external-link/dhs-service-locator,2,2,1,3,10,0,0
We are sorry; the page you requested is no longer available. | dhs,/extremeweather,2,2,1,1.5,7,0,0
We are sorry; the page you requested is no longer available. | dhs,/locations,2,2,1,3,8,0,0
We are sorry; the page you requested is no longer available. | dhs,/node/1008472,2,2,1,3.5,9,0,0
We are sorry; the page you requested is no longer available. | dhs,/node/114182,2,1,2,0,6,0,0
We are sorry; the page you requested is no longer available. | dhs,/node/127952,2,2,1,2.5,8,0,0
We are sorry; the page you requested is no longer available. | dhs,/node/127962,2,2,1,2,8,0,0
We are sorry; the page you requested is no longer available. | dhs,/node/410902,2,2,1,3,10,0,0
We are sorry; the page you requested is no longer available. | dhs,/node/59772,2,2,1,0,6,0,0
We are sorry; the page you requested is no longer available. | dhs,/node/810902,2,2,1,6.5,10,0,0
We are sorry; the page you requested is no longer available. | dhs,/node/920882,2,2,1,0,6,0,0
We are sorry; the page you requested is no longer available. | dhs,/node/935012,2,2,1,6.5,11,0,0
We are sorry; the page you requested is no longer available. | dhs,/node/981172,2,2,1,5,10,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/12-hour-emergency-shelters,2,2,1,2.5,9,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/appendix-b-glossary-terms,2,2,1,12,7,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/appendix-d2-active-medicaid-program-codes,2,2,1,5.5,8,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/benefit-forms,2,2,1,8,8,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/chapter-4-dc-healthcare-alliance-program,2,2,1,4,10,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/dhs-leap-academy-training-program,2,2,1,0,7,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/district-affordable-housing-and-homelessness-programs,2,2,1,4.5,9,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/downtown-transportation-services-plan-services-impacted-mlk-library-closure,2,2,1,8,10,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/esa-public-benefit-alerts,2,2,1,2,9,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/esg-cares-funding,2,2,1,5,9,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/family-services,2,2,1,2.5,7,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/gen2gen-dc,2,2,1,2.5,10,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/get-involved-4,2,2,1,4,9,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/housing,2,2,1,23.5,5,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/important-information-snap-recipients-about-your-march-benefits,2,2,1,1,5,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/point-time-plus-survey,2,2,1,9,9,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/stay-connected-,2,2,1,3,6,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/temporary-assistance-needy-families,2,1,2,0,3,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/translated-resources,2,1,2,0,6,0,0
We are sorry; the page you requested is no longer available. | dhs,/publication/911-service-outage,2,2,1,3,8,0,0
We are sorry; the page you requested is no longer available. | dhs,/publication/esa-programs-fact-sheets,2,2,1,6,9,0,0
We are sorry; the page you requested is no longer available. | dhs,/publication/tanf-sanctions,2,2,1,4,9,0,0
We are sorry; the page you requested is no longer available. | dhs,/release/bowser-administration-activate-cold-emergency-plan-and-deploy-district-snow-team-tonight,2,2,1,1.5,9,0,0
We are sorry; the page you requested is no longer available. | dhs,/release/bowser-administration-declares-snow-emergency,2,2,1,4,10,0,0
We are sorry; the page you requested is no longer available. | dhs,/release/dc-snow-team-prepares-early-thursday-morning-snow-cold-emergency-plan-remains-activated-,2,2,1,0.5,8,0,0
We are sorry; the page you requested is no longer available. | dhs,/release/mayor-bowser-celebrate-422-families-and-individuals-housed-during-“home-holidays”,2,2,1,4.5,10,0,0
We are sorry; the page you requested is no longer available. | dhs,/release/mayor-bowser-cut-ribbon-latest-short-term-family-housing-program-horizon-ward-7,2,2,1,0.5,7,0,0
We are sorry; the page you requested is no longer available. | dhs,/release/mayor-bowser-district-officials-and-federal-partners-celebrate-opening-new-veterans-housing,2,2,1,4,10,0,0
We are sorry; the page you requested is no longer available. | dhs,/release/mayor-bowser-to-launch-home-holidays-effort,2,2,1,2.5,10,0,0
We are sorry; the page you requested is no longer available. | dhs,/release/mayor-gray-appoints-deborah-carroll-esq-interim-director-department-human-services,2,2,1,0,7,0,0
We are sorry; the page you requested is no longer available. | dhs,/release/mayor/modified-holiday-schedule-select-district-services-2,2,2,1,0.5,8,0,0
We are sorry; the page you requested is no longer available. | dhs,/release/modified-holiday-schedule-select-district-services-016,2,2,1,0.5,8,0,0
We are sorry; the page you requested is no longer available. | dhs,/release/modified-schedule-select-district-services-friday-november-24,2,2,1,0.5,9,0,0
We are sorry; the page you requested is no longer available. | dhs,/service/adult-protective-services-mandatory-reporters,2,1,2,0,6,0,0
We are sorry; the page you requested is no longer available. | dhs,/service/adult-protective-services-resources,2,2,1,1.5,9,0,0
We are sorry; the page you requested is no longer available. | dhs,/service/medicaid,2,2,1,6.5,7,0,0
We are sorry; the page you requested is no longer available. | dhs,/service/permanent-supportive-housing,2,2,1,7,10,0,0
We are sorry; the page you requested is no longer available. | dhs,/service/transitional-shelter,2,2,1,0,6,0,0
We are sorry; the page you requested is no longer available. | dhs,/service/utility-affordability-programs,2,1,2,118,4,0,0
We are sorry; the page you requested is no longer available. | dhs,/service/veteran-affairs-supportive-housing-vash,2,2,1,0.5,8,0,0
We are sorry; the page you requested is no longer available. | dhs,/storyboard,2,2,1,3,9,0,0
We are sorry; the page you requested is no longer available. | dhs,/system-use/we-are-sorry-page-you-requested-no-longer-available,2,2,1,3,9,0,0
We are sorry; the page you requested is no longer available. | octo,/maps,2,2,1,3.5,10,0,0
"While the Federal Government Aims to Warehouse Children, Mayor Bowser Displays Model for Short-Term Family Housing | dhs",/release/while-federal-government-aims-warehouse-children-mayor-bowser-displays-model-short-term,2,2,1,0,8,0,0
Youth Homeless Services | dhs,/page/youth-housing-options-and-prevention-education-hope,2,2,1,2.5,9,0,0
Youth Services & Support | dhs,/ko/node/1247896,2,2,1,2.5,9,0,0
Youth Services and Support | dhs,/am/node/1247896,2,2,1,6,6,0,0
Youth and Community Services | dhs,/fr/service/youth-and-community-services,2,2,1,3,6,0,0
craig.bozman | dhs,/users/craigbozman,2,1,2,15,5,0,0
rui_footer | dhs,/rui_footer,2,2,1,5.5,10,0,0
| Page 16 | dhs,/node,2,2,1,6,8,0,0
| Page 19 | dhs,/node,2,2,1,4.5,10,0,0
| Page 3 | dhs,/es/node,2,2,1,1.5,9,0,0
| Page 7 | dhs,/fr/node,2,2,1,5,7,0,0
| Page 73 | dhs,/node,2,2,1,0,6,0,0
| dhs,//checkout/,2,2,1,8,9,0,0
| dhs,/portal,2,1,2,13,9,0,0
| dhs,/portal/home,2,2,1,25.5,5,0,0
A.D. Rachel Pierre | dhs,/es/node/1557356,1,1,1,44,2,0,0
A.D. Rachel Pierre | dhs,/node/1557356,1,1,1,0,3,0,0
About DHS | dhs,/am/page/about-dhs,1,1,1,0,3,0,0
About DHS | dhs,/es/page/about-dhs,1,1,1,19,3,0,0
Accessing Low-Barrier Shelter | dhs,/fr/page/accessing-low-barrier-shelter,1,1,1,14,5,0,0
Accessing Low-Barrier Shelter | dhs,/vi/page/accessing-low-barrier-shelter,1,1,1,8,5,0,0
Accessing Short-Term Family Housing | dhs,/am/page/accessing-short-term-family-housing,1,1,1,637,4,0,0
Accessing Short-Term Family Housing | dhs,/es/page/accessing-short-term-family-housing,1,1,1,1,5,0,0
Accessing Short-Term Family Housing | dhs,/fr/page/accessing-short-term-family-housing,1,1,1,1,5,0,0
Accessing Short-Term Family Housing | dhs,/vi/page/accessing-short-term-family-housing,1,1,1,1,5,0,0
Apply & Recertify for Benefits | dhs,/vi/node/1497346,1,1,1,18,3,0,0
Arrest Made in Burglary Two of an Establishment Offenses in the Second District | dhs,/release/arrest-made-burglary-two-establishment-offenses-second-district,1,1,1,0,3,0,0
"Arrest Made in a Burglary One while Armed (Gun) Offense: 800 Block of Marietta Place, Northwest | dhs",/release/arrest-made-burglary-one-while-armed-gun-offense-800-block-marietta-place-northwest,1,1,1,31,4,0,0
Authorization for Release of Information | dhs,/fr/publication/authorization-release-information,1,1,1,1,3,0,0
Bridge Housing | dhs,/fr/node/1758026,1,1,1,10,3,0,0
Burial Assistance | dhs,/ko/service/burial-assistance,1,1,1,21,2,0,0
Burial Assistance | dhs,/service/burial-assistance/,1,1,1,8,3,0,0
Burial Assistance | dhs,/vi/service/burial-assistance,1,1,1,6,4,0,0
COLD.DC.GOV | dhs,/am/extremeweather,1,1,1,125,3,0,0
Call Center Wait Times | dhs,/am/node/1617301,1,1,1,11,4,0,0
Call Center Wait Times | dhs,/vi/node/1617301,1,1,1,1,4,0,0
Certified Providers Contact Information 2017 | dhs,/publication/certified-providers-contact-information-2017,1,1,1,0,3,0,0
Cold Emergency Plan Activated for the District Tonight | dhs,/release/cold-emergency-plan-activated-district-tonight,1,1,1,0,4,0,0
Community Services and Social Services Block Grant | dhs,/am/page/community-services-and-social-services-block-grant,1,1,1,359,3,0,0
Community Services and Social Services Block Grant | dhs,/fr/page/community-services-and-social-services-block-grant,1,1,1,15,3,0,0
Community Services and Social Services Block Grant | dhs,/ko/page/social-services-and-community-services-block-grant,1,2,0.5,5,6,0,0
Community Services and Social Services Block Grant | dhs,/page/social-services-block-grant,1,1,1,0,4,0,0
Community Services and Social Services Block Grant | dhs,/vi/page/community-services-and-social-services-block-grant,1,1,1,4,5,0,0
Community and Social Services Block Grants | dhs,/am/page/community-and-social-services-block-grants,1,1,1,0,4,0,0
Community and Social Services Block Grants | dhs,/fr/page/community-and-social-services-block-grants,1,1,1,7,5,0,0
Community and Social Services Block Grants | dhs,/vi/page/community-and-social-services-block-grants,1,1,1,5,5,0,0
Contact Us | dhs,/fr/node/1551571,1,1,1,14,3,0,0
Contact Us | dhs,/node/1551571,1,1,1,14,5,0,0
Crisis and Stabilization Team (PCAST) | dhs,/es/node/1550636,1,1,1,0,3,0,0
DC Announces 2025 Proposed Health Insurance Rates | dhs,/release/dc-announces-2025-proposed-health-insurance-rates,1,1,1,22,2,0,0
DC Announces 2025 Proposed Health Insurance Rates | dhs,/zh-hant/node/1726596,1,1,1,0,3,0,0
"DC Public Schools to Open On Two-Hour Delay on Wednesday, January 17, DC Government Is Open | dhs",/release/dc-public-schools-open-two-hour-delay-wednesday-january-17-dc-government-open,1,1,1,0,4,0,0
DC Snow Team to Treat Roads Ahead of Friday Morning Commute | dhs,/release/dc-snow-team-treat-roads-ahead-friday-morning-commute,1,3,0.3333333333333333,4.666666666666667,6,0,0
DHS Brand Guidelines | dhs,/vi/node/1556421,1,1,1,2,4,0,0
"DHS Director, Clarence H. Carter, Addresses Budget for Homeless Services | dhs",/am/release/dhs-director-clarence-h-carter-addresses-budget-homeless-services,1,1,1,89,3,0,0
DHS Issues Request for Qualifications (RFQs): Human Care Agreement for TANF Employment Related Services | dhs,/fr/release/dhs-issues-request-qualifications-rfqs-human-care-agreement-tanf-employment-related-services,1,1,1,2,3,0,0
DHS Issues Request for Qualifications (RFQs): Human Care Agreement for TANF Employment Related Services | dhs,/release/dhs-issues-request-qualifications-rfqs-human-care-agreement-tanf-employment-related-services,1,1,1,0,3,0,0
DHS Opens Computer Lab at DC General’s Family Shelter | dhs,/release/dhs-opens-computer-lab-dc-general’s-family-shelter,1,1,1,0,3,0,0
DHS Receives Multiple Awards for Best SNAP Program | dhs,/es/release/dhs-receives-multiple-awards-best-snap-program,1,1,1,0,3,0,0
DHS Releases Proposed TANF State Plan for Public Comment | dhs,/am/release/dhs-releases-proposed-tanf-state-plan-public-comment,1,1,1,17,5,0,0
DHS and TCP Execute Annual PIT Count of Persons Experiencing Homelessness With COVID-19 Protocols in Place | dhs,/node/1518891,1,1,1,32,3,0,0
Day Services Centers | dhs,/am/page/day-services-centers,1,1,1,0,4,0,0
District Direct Website/Mobile App | dhs,/page/district-direct-mobile-app,1,1,1,3,4,0,0
District Joins Six States in Continuing Food Stamp Benefits Despite Heat and Eat Cuts | dhs,/am/release/district-joins-six-states-continuing-food-stamp-benefits-despite-heat-and-eat-cuts,1,1,1,4,5,0,0
District Seeks Available Rental Units for Permanent Supportive Housing Program (PSHP) | dhs,/fr/release/district-seeks-available-rental-units-permanent-supportive-housing-program-pshp-2,1,1,1,14,3,0,0
Documents You May Need to Determine Eligibility | dhs,/service/documents-you-may-need-your-interview,1,1,1,1,5,0,0
Domestic Violence Survivor Supports | dhs,/service/family-violence-prevention,1,1,1,2,5,0,0
Domestic Violence Survivor Supports | dhs,/vi/service/domestic-violence-survivor-supports,1,1,1,33,3,0,0
"Due to Extreme Heat, District's Public Testing Sites and Grocery Sites to Close on Monday, July 20, Meal Sites Will Remain Open | dhs",/release/due-extreme-heat-districts-public-testing-sites-and-grocery-sites-close-monday-july-20-meal,1,1,1,6,5,0,0
EBT Card Updates | dhs,/page/ebt-card-updates/,1,1,1,4,4,0,0
EBT Card Updates | dhs,/page/electronic-benefits-transfer-ebt-cards,1,1,1,4,5,0,0
EFFORTS - Help for Victims of Domestic Violence | dhs,/vi/publication/efforts-help-victims-domestic-violence,1,1,1,0,3,0,0
ESA Frequently Asked Questions | dhs,/node/957902,1,1,1,46,3,0,0
ESA Policy Manuals | dhs,/vi/publication/esa-policy-manuals,1,1,1,3,3,0,0
ESA Policy Manuals | dhs,/zh-hant/publication/esa-policy-manuals,1,1,1,104,3,0,0
ESG CARES Act Funding | dhs,/node/1590176,1,1,1,2,3,0,0
Emergency Rental Assistance Program | dhs,/fr/service/emergency-rental-assistance-program,1,1,1,0,3,0,0
Events | dhs,/calendar/month/2022-04,1,1,1,2,3,0,0
Events | dhs,/calendar/month/2023-05,1,1,1,10,3,0,0
Events | dhs,/calendar/month/2023-09/información-del-dhs-spanish-español,1,1,1,5,3,0,0
Events | dhs,/calendar/month/2024-08/page/informaciÃ³n-del-dhs-spanish-espaÃ±ol,1,1,1,11,5,0,0
Events | dhs,/calendar/month/2025-08/informaciÃƒÆ’Ã‚Â³n-del-dhs-spanish-espaÃƒÆ’Ã‚Â±ol,1,1,1,8,4,0,0
Events | dhs,/calendar/month/2025-10/common,1,1,1,16,5,0,0
Events | dhs,/calendar/month/2026-12/page/información-del-dhs-spanish-español,1,1,1,3,2,0,0
Events | dhs,/calendar/month/2027-08/page/informaciÃ³n-del-dhs-spanish-espaÃ±ol,1,1,1,2,2,0,0
Events | dhs,/calendar/month/2028-02/informaciÃ³n-del-dhs-spanish-espaÃ±ol,1,1,1,6,3,0,0
Events | dhs,/calendar/month/spa/aggregate,1,1,1,7,3,0,0
Events | dhs,/calendar/month/trees,1,1,1,17,3,0,0
Eviction Prevention & Rental Assistance | dhs,/fr/node/1496601,1,1,1,0,1,0,0
Eviction Prevention & Rental Assistance | dhs,/service/eviction-prevention-rent-assistance,1,1,1,2,5,0,0
FY 2019 Proposed Budget One Pager and Overview | dhs,/zh-hant/publication/fy-2019-proposed-budget-one-pager-and-overview,1,1,1,1,3,0,0
Family Emergency Shelter | dhs,/node/1529622,1,1,1,4,4,0,0
Fenty Supports Release of Obama Administration’s Landmark Plan to End Homelessness | dhs,/fr/release/fenty-supports-release-obama-administration’s-landmark-plan-end-homelessness,1,1,1,27,6,0,0
Find a Service Center Near You | dhs,/es/service/find-service-center-near-you,1,1,1,1,4,0,0
Find a Service Center Near You | dhs,/fr/service/find-service-center-near-you,1,1,1,24,4,0,0
Find a Service Center Near You | dhs,/ko/service/find-service-center-near-you,1,1,1,0,4,0,0
Focused Improvement Area (FIA) - Kennedy Street | dhs,/zh-hant/publication/focused-improvement-area-fia-kennedy-street,1,1,1,2,3,0,0
Gen2Gen DC | dhs,/es/service/gen2gen-dc,1,1,1,0,3,0,0
Heat Emergency Plan Activated for the District Today | dhs,/release/heat-emergency-plan-activated-district-today,1,1,1,0,4,0,0
Homeless Prevention and Diversion Services | dhs,/page/homeless-prevention-and-diversion-services,1,1,1,3,3,0,0
Homeless Providers with Information for DMV Non-driver Identification Card | dhs,/node/1127166,1,1,1,32,4,0,0
Homeless Services & Housing | dhs,/am/node/1559921,1,1,1,66,5,0,0
Homeless Services & Housing | dhs,/page/homeless-and-homeless-prevention-services,1,1,1,1,5,0,0
Homeless and Homeless Prevention Services | dhs,/vi/node/1559921,1,1,1,1,4,0,0
Homeless and Homelessness Prevention Services | dhs,/service/homeless-and-homeless-prevention-services,1,1,1,6,5,0,0
Homelessness Prevention & Diversion | dhs,/node/1496601,1,1,1,0,3,0,0
Homelessness Prevention & Diversion | dhs,/service/eviction-prevention-rental-assistance,1,1,1,7,5,0,0
Homeward DC 2.0 | dhs,/am/publication/homeward-dc-20,1,1,1,1,4,0,0
Homicide Victim: Charles Booker | dhs,/publication/homicide-victim-charles-booker,1,1,1,8,5,0,0
Housing Programs for Individuals | dhs,/page/housing-resources-individuals,1,1,1,0,3,0,0
Housing Resources for Individuals | dhs,/am/node/1550666,1,1,1,22,3,0,0
Housing Resources for Individuals | dhs,/fr/node/1550666,1,1,1,0,4,0,0
Housing Resources for Individuals | dhs,/ko/node/1550666,1,1,1,0,1,0,0
Housing Resources for Individuals | dhs,/vi/node/1550666,1,1,1,0,2,0,0
How to Contact Us | dhs,/page/how-contact-us,1,1,1,1,3,0,0
Human Services Industry Day | dhs,/page/human-services-industry-day,1,1,1,4,3,0,0
Hypothermia Season | dhs,/featured-content/hypothermia-season,1,1,1,7,3,0,0
"In Honor of Domestic Violence Awareness Month, DHS Builds Capacity to Serve Survivors | dhs",/release/honor-domestic-violence-awareness-month-dhs-builds-capacity-serve-survivors,1,1,1,1,5,0,0
Interim Disability Assistance | dhs,/node/117332,1,1,1,0,4,0,0
Job Opportunities at DHS | dhs,/ko/node/1565271,1,1,1,0,2,0,0
"Mayor Bowser Activates Heat Emergency Plan for July 16, 2019 | dhs",/release/heat-emergency-july-16-2019,1,1,1,2,5,0,0
"Mayor Bowser Activates Heat Emergency Plan for July 29, 2019 | dhs",/release/mayor/mayor-bowser-activates-heat-emergency-plan-july-29-2019,1,1,1,0,3,0,0
"Mayor Bowser Activates Heat Emergency Plan for July 3, 2019 | dhs",/release/mayor/mayor-bowser-activates-heat-emergency-plan-july-3-2019,1,1,1,1,5,0,0
"Mayor Bowser Activates Heat  Emergency Plan for Monday, June 26, 2023 | dhs",/release/mayor-bowser-activates-heat-emergency-plan-monday-june-26-2023,1,1,1,0,4,0,0
Mayor Bowser Announces New Investments for LGBTQ Youth Experiencing Homelessness | dhs,/release/mayor-bowser-announces-new-investments-lgbtq-youth-experiencing-homelessness,1,1,1,1,4,0,0
Mayor Bowser Announces One-Time Back-to-School Payment for DC Families Receiving TANF | dhs,/node/1612121,1,1,1,114,3,0,0
Mayor Bowser Announces that All DC Government Employees Will Be Required to Get Vaccinated Against COVID-19 | dhs,/release/mayor-bowser-announces-all-dc-government-employees-will-be-required-get-vaccinated-against,1,2,0.5,8.5,5,0,0
"Mayor Bowser Announces that the District Will Distribute Over $41 Million in Food Assistance to More Than 80,000 Children | dhs",/vi/node/1605241,1,1,1,11,2,0,0
Mayor Bowser Appoints Faith Gibson Hubbard as Director of Mayor’s Office of Community Affairs | dhs,/release/mayor-bowser-appoints-faith-gibson-hubbard-director-mayor’s-office-community-affairs,1,1,1,15,3,0,0
Mayor Bowser Cuts Ribbon at Renovated and Modernized DHS “H” Street Service Center | dhs,/release/mayor-bowser-cuts-ribbon-renovated-and-modernized-dhs-“h”-street-service-center-0,1,1,1,0,3,0,0
Mayor Bowser Highlights District First Mobile App for Residents to Apply and Recertify for Public Benefits | dhs,/es/node/1492501,1,1,1,0,3,0,0
Mayor Bowser Highlights District First Mobile App for Residents to Apply and Recertify for Public Benefits | dhs,/release/mayor-bowser-highlights-dc-access-mobile-app-residents-apply-and-recertify-public-benefits,1,1,1,0,3,0,0
Mayor Bowser Introduces the Second Chance Amendment Act of 2021 to Radically Simplify Criminal Record Sealing | dhs,/release/mayor-bowser-introduces-second-chance-amendment-act-2021-radically-simplify-criminal-record,1,1,1,0,3,0,0
Mayor Bowser Opens the District’s First Safe Commercial Corridor Hub in Chinatown | dhs,/node/1706786,1,1,1,16,3,0,0
Mayor Bowser Opens the District’s First Safe Commercial Corridor Hub in Chinatown | dhs,/release/mayor-bowser-opens-district’s-first-safe-commercial-corridor-hub-chinatown,1,1,1,0,3,0,0
Mayor Bowser Reminds Residents of Available Protections and Programs to Support Rental Assistance and Housing Stability | dhs,/release/mayor-bowser-reminds-residents-available-protections-and-programs-support-rental-assistance,1,1,1,1,5,0,0
Mayor Bowser Welcomes Back Employees as DC Government Leads in Returning to the Workplace | dhs,/node/1548321,1,1,1,16,3,0,0
Mayor Bowser and Administration Officials Mark One-Year Anniversary of Relisha Rudd's Disappearance | dhs,/release/mayor-bowser-and-administration-officials-mark-one-year-anniversary-relisha-rudds-1,1,1,1,6,3,0,0
Mayor Bowser to Activate District’s Hypothermia Alert | dhs,/release/mayor-bowser-activate-district’s-hypothermia-alert,1,1,1,8,5,0,0
Mayor Bowser to Cut Ribbon at Renovated and Modernized DHS “H” Street Service Center | dhs,/fr/release/mayor-bowser-cut-ribbon-renovated-and-modernized-dhs-“h”-street-service-center-0,1,1,1,15,3,0,0
Medicaid Overview - English | dhs,/publication/medicaid-overview-english,1,1,1,5,2,0,0
Medicaid de DC - Servicios de Cuidado en Casa y en Asilos de Ancianos | dhs,/publication/medicaid-de-dc-servicios-de-cuidado-en-casa-y-en-asilos-de-ancianos,1,1,1,5,4,0,0
Medical Assistance | dhs,/SERVICE/MEDICAL-ASSISTANCE,1,1,1,0,1,0,0
Medical Assistance | dhs,/vi/service/medical-assistance,1,1,1,5,4,0,0
Meet our Executive Team | dhs,/vi/node/1555356,1,1,1,29,3,0,0
Mobile Apps | DC,/mobile-apps,1,1,1,0,4,0,0
Modified District Government Services for Indigenous Peoples’ Day | dhs,/release/modified-district-government-services-indigenous-peoples’-day,1,1,1,3,5,0,0
Modified District Government Services for Memorial Day | dhs,/node/1726416,1,1,1,3,3,0,0
Modified District Government Services for Memorial Day | dhs,/release/modified district-government-services-memorial-day-0a,1,1,1,9,2,0,0
Monica Brown | dhs,/vi/node/1555391,1,1,1,3,4,0,0
New Partnership with Boys and Girls Clubs Provides Support to DC Homeless Youth | dhs,/vi/release/new-partnership-boys-and-girls-clubs-provides-support-dc-homeless-youth,1,1,1,5,4,0,0
News Room | Page 10 | dhs,/am/newsroom,1,1,1,5,3,0,0
News Room | Page 10 | dhs,/fr/newsroom,1,1,1,6,3,0,0
News Room | Page 12 | dhs,/am/newsroom,1,1,1,3,3,0,0
News Room | Page 12 | dhs,/fr/newsroom,1,1,1,23,3,0,0
News Room | Page 13 | dhs,/fr/newsroom,1,1,1,7,3,0,0
News Room | Page 15 | dhs,/am/newsroom,1,1,1,9,3,0,0
News Room | Page 15 | dhs,/fr/newsroom,1,1,1,16,4,0,0
News Room | Page 16 | dhs,/fr/newsroom,1,1,1,9,3,0,0
News Room | Page 2 | dhs,/fr/newsroom,1,1,1,23,6,0,0
News Room | Page 20 | dhs,/fr/newsroom,1,1,1,9,3,0,0
News Room | Page 22 | dhs,/newsroom,1,1,1,0,3,0,0
News Room | Page 23 | dhs,/newsroom,1,1,1,0,3,0,0
News Room | Page 26 | dhs,/newsroom,1,1,1,0,3,0,0
News Room | Page 3 | dhs,/am/newsroom,1,1,1,4,3,0,0
News Room | Page 7 | dhs,/fr/newsroom,1,1,1,47,5,0,0
News Room | Page 8 | dhs,/am/newsroom,1,1,1,233,6,0,0
News Room | Page 8 | dhs,/fr/newsroom,1,1,1,27,3,0,0
News Room | Page 9 | dhs,/am/newsroom,1,1,1,141,3,0,0
News Room | dhs,/newsroom/20,1,1,1,2,5,0,0
News Room | dhs,/newsroom/common,1,1,1,2,4,0,0
No Fee Birth Certificate Program | dhs,/am/node/1313626,1,1,1,5,3,0,0
No Fee Birth Certificate Program | dhs,/fr/node/1313626,1,1,1,80,3,0,0
Notice of Privacy Practices - English | dhs,/vi/publication/notice-privacy-practices-english,1,1,1,1,5,0,0
Notification de Normas de Privacidad | dhs,/publication/notification-de-normas-de-privacidad,1,1,1,5,2,0,0
"Office of Program Review, Monitoring, and Investigation | dhs",/vi/node/1778096,1,1,1,0,1,0,0
"On the Night of Thursday, February 5, 2015, the Cold Emergency Alert Will Be Activated | dhs",/release/night-thursday-february-5-2015-cold-emergency-alert-will-be-activated,1,1,1,0,4,0,0
Open Government and FOIA | dhs,/page/open-government-and-foia-dhs,1,1,1,1,4,0,0
Opioid Overdose Prevention and Naloxone Training Pilot Program | dhs,/ko/node/1353761,1,1,1,4,2,0,0
Opioid Overdose Prevention and Naloxone Training Pilot Program | dhs,/node/1353761,1,1,1,0,4,0,0
