# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: dc.gov
# Property: dcgov GA4
# ----------------------------------------
# 
# Hostname exactly matches does.dc.gov
# Start date: 20250916
# End date: 20251216
Page title and screen class,Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
We are sorry; the page you requested is no longer available. | does,/release/us-department-labor-removes-district’s-unemployment-insurance-benefits-high-risk-designation,1,1,1,3,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-dc’s-job-market-remains-strong-number-employed-residents-increases-january,1,1,1,5,6,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-dc’s-unemployment-rate-holds-57-percent-february-number-employed-residents,1,1,1,2,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro-adds-60200-jobs-region-one-year-14400-october,1,1,1,5,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro-area-adds-14600-jobs-unemployment-rate-40-percent-february,1,1,1,0,3,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro-division-shows-overall-increase-19200-jobs-june,1,1,1,0,3,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro-division-shows-overall-increase-3000-private-sector-jobs-july,1,1,1,0,3,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro-division-shows-overall-increase-8400-jobs-february,1,1,1,0,4,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro-division’s-unemployment-rate-43-percent,1,1,1,1,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro-division’s-unemployment-rate-drops-43-percent,1,1,1,7,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro-economy-adds-13300-jobs-july,1,1,1,7,6,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro-economy-adds-16200-jobs-may-unemployment-rate-37-percent,1,1,1,0,3,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro-economy-thrives-adds-12300-jobs-october,1,1,1,3,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro-labor-force-grows-80800-one-year-ago,1,1,1,1,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro-region-adds-24000-jobs-october,1,1,1,4,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro-region-adds-52400-jobs-june,1,1,1,4,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro-region-adds-8100-jobs-may,1,1,1,0,4,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-101-percent-april,1,1,1,15,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-31-percent-january,1,1,1,1,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-33-percent-march,1,1,1,0,3,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-34-percent-june,1,1,1,2,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-37-percent-january,1,1,1,0,3,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-80-percent-july,1,1,1,2,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-90-percent-may,1,1,1,1,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-adjusts-seasonal-shifts-january-economy-stronger-one-year,1,1,1,2,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-drops-29-percent-september,1,1,1,1,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-holds-steady-28-percent-november,1,1,1,3,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-holds-steady-32-percent-october,1,1,1,5,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-38-percent,1,1,1,5,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-40-percent,1,1,1,1,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-40-percent-0,1,1,1,1,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-41-percent,1,1,1,1,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-42-percent-nearly-18k-private-sector-jobs-added-march,1,1,1,1,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-43-percent-january-08-percent-lower-one-year-prior,1,1,1,1,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-56-percent,1,1,1,10,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-drops-33-percent-september,1,1,1,7,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-drops-35-percent-july,1,1,1,2,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-drops-37-percent-november,1,1,1,1,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-drops-38-percent-march,1,1,1,0,4,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-holds-43-percent-february,1,1,1,2,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-holds-steady-35-percent,1,2,0.5,3.5,6,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-holds-steady-36-percent-may,1,1,1,2,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-improves-36-percent,1,1,1,4,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-improves-36-percent-april,1,1,1,1,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-improves-36-percent-april-0,1,1,1,1,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-improves-38-percent-september,1,1,1,2,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-improves-39-percent-august,1,1,1,1,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-improves-39-percent-november,1,1,1,2,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-improves-40-percent,1,1,1,2,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-reflects-improving-economy-drops-42-percent,1,1,1,0,4,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-remains-steady-31-percent-november,1,1,1,0,3,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-remains-steady-32-percent-may,1,1,1,0,3,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-rate-shows-steady-improvement-drops-39-percent,1,1,1,1,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/washington-metro’s-unemployment-remains-steady-35-percent-february,1,1,1,3,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/workforce-wheels-safer-stronger-dc-resource-and-opportunity-fair,1,1,1,3,5,0,0
We are sorry; the page you requested is no longer available. | does,/release/ washington-metro’s-unemployment-34-percent-march,1,1,1,7,5,0,0
We are sorry; the page you requested is no longer available. | does,/service/CRIACresidential,1,1,1,14,2,0,0
We are sorry; the page you requested is no longer available. | does,/service/american-job-center-workshops,1,1,1,2,4,0,0
We are sorry; the page you requested is no longer available. | does,/service/anacostia-and-potomac-river-monitoring,1,1,1,0,2,0,0
We are sorry; the page you requested is no longer available. | does,/service/case-study-rock-creek-conservancy,1,1,1,1,4,0,0
We are sorry; the page you requested is no longer available. | does,/service/community-resilience-hubs,1,1,1,0,3,0,0
We are sorry; the page you requested is no longer available. | does,/service/energy-tips-institutional-and-government-buildings,1,1,1,0,4,0,0
We are sorry; the page you requested is no longer available. | does,/service/first-source,1,1,1,7,3,0,0
We are sorry; the page you requested is no longer available. | does,/service/fisheries-and-wildlife,1,1,1,0,4,0,0
We are sorry; the page you requested is no longer available. | does,/service/gtdc,1,1,1,7,4,0,0
We are sorry; the page you requested is no longer available. | does,/service/hands-environmental-learning,1,1,1,0,3,0,0
We are sorry; the page you requested is no longer available. | does,/service/homesaver-program,1,1,1,4,5,0,0
We are sorry; the page you requested is no longer available. | does,/service/injured-workersemployee-services,1,1,1,0,4,0,0
We are sorry; the page you requested is no longer available. | does,/service/jobs-training,1,1,1,11,4,0,0
We are sorry; the page you requested is no longer available. | does,/service/lead-pipe-replacement-assistance-program,1,1,1,22,4,0,0
We are sorry; the page you requested is no longer available. | does,/service/one-city-high-school-internship-program-youth-information,1,1,1,2,5,0,0
We are sorry; the page you requested is no longer available. | does,/service/water-district,1,1,1,11,5,0,0
We are sorry; the page you requested is no longer available. | does,/system-use/we-are-sorry-page-you-requested-no-longer-available,1,1,1,3,5,0,0
We are sorry; the page you requested is no longer available. | does,/user/logout,1,1,1,1,3,0,0
What Is Unemployment Insurance Fraud? | does,/am/page/what-unemployment-insurance-fraud,1,1,1,0,1,0,0
What Is Unemployment Insurance Fraud? | does,/node/224142,1,1,1,9,5,0,0
Work Opportunity Tax Credit - Eligible Target Groups | does,/es/page/eligible-target-group-workopp,1,1,1,0,4,0,0
Work Opportunity Tax Credit - How To Apply | does,/page/work-opportunity-tax-credit-apply,1,1,1,1,5,0,0
Work Opportunity Tax Credit - Program Updates | does,/page/work-opportunity-tax-credit-002,1,1,1,2,7,0,0
Workforce on Wheels | does,/es/service/workforce-wheels,1,1,1,0,3,0,0
You're Hired! How to Keep Your Job Workshop | does,/page/your-hired-how-keep-your-job-workshop,1,1,1,0,3,0,0
You're Hired! How to Keep Your Job Workshop | does,/page/youre-hired-how-keep-your-job-workshop,1,1,1,0,4,0,0
Youth Services | does,/am/service/youth-services,1,1,1,2,5,0,0
jennifer.shapira | does,/user,1,1,1,1,2,0,0
jennifer.shapira | does,/user/24/imce,1,1,1,1,2,0,0
lynn.romano | does,/users/lynnromano,1,1,1,9,2,0,0
| DC Infrastructure Academy,/service/dc-infrastructure-academy,1,1,1,0,4,0,0
| Page 1003 | does,/node,1,1,1,2,5,0,0
| Page 1004 | does,/node,1,1,1,0,4,0,0
| Page 1005 | does,/node,1,1,1,9,5,0,0
| Page 1020 | does,/node,1,1,1,0,4,0,0
| Page 1025 | does,/node,1,1,1,0,3,0,0
| Page 1083 | does,/node,1,1,1,0,3,0,0
| Page 1100 | does,/node,1,1,1,0,3,0,0
| Page 1103 | does,/node,1,1,1,0,4,0,0
| Page 1104 | does,/node,1,1,1,3,5,0,0
| Page 1105 | does,/node,1,1,1,0,3,0,0
| Page 1107 | does,/node,1,1,1,0,3,0,0
| Page 1109 | does,/node,1,1,1,1,5,0,0
| Page 1132 | does,/node,1,1,1,2,5,0,0
| Page 1168 | does,/node,1,1,1,0,3,0,0
| Page 1170 | does,/node,1,1,1,4,5,0,0
| Page 1177 | does,/node,1,1,1,0,3,0,0
| Page 1193 | does,/node,1,1,1,4,5,0,0
| Page 1207 | does,/node,1,1,1,0,3,0,0
| Page 1236 | does,/node,1,1,1,10,5,0,0
| Page 1251 | does,/node,1,1,1,2,5,0,0
| Page 1252 | does,/node,1,1,1,6,5,0,0
| Page 1255 | does,/node,1,1,1,0,4,0,0
| Page 1256 | does,/node,1,1,1,2,5,0,0
| Page 1257 | does,/node,1,1,1,0,3,0,0
| Page 1259 | does,/node,1,1,1,5,5,0,0
| Page 1261 | does,/node,1,1,1,0,3,0,0
| Page 1285 | does,/node,1,1,1,0,3,0,0
| Page 1347 | does,/node,1,2,0.5,8.5,4,0,0
| Page 1349 | does,/node,1,1,1,0,3,0,0
| Page 1350 | does,/node,1,1,1,1,5,0,0
| Page 1367 | does,/node,1,1,1,14,5,0,0
| Page 1387 | does,/node,1,1,1,7,5,0,0
| Page 1582 | does,/node,1,1,1,0,3,0,0
| Page 1590 | does,/node,1,1,1,0,3,0,0
| Page 1608 | does,/node,1,1,1,1,4,0,0
| Page 1609 | does,/node,1,1,1,0,3,0,0
| Page 1611 | does,/node,1,1,1,0,3,0,0
| Page 1614 | does,/node,1,1,1,0,3,0,0
| Page 1619 | does,/node,1,1,1,4,5,0,0
| Page 1634 | does,/node,1,1,1,1,5,0,0
| Page 1635 | does,/node,1,1,1,2,5,0,0
| Page 1639 | does,/node,1,1,1,0,3,0,0
| Page 1650 | does,/node,1,1,1,4,5,0,0
| Page 1654 | does,/node,1,1,1,3,5,0,0
| Page 1655 | does,/node,1,1,1,0,4,0,0
| Page 1710 | does,/node,1,1,1,1,5,0,0
| Page 1716 | does,/node,1,1,1,1,5,0,0
| Page 1728 | does,/node,1,1,1,0,4,0,0
| Page 1753 | does,/node,1,1,1,5,6,0,0
| Page 1754 | does,/node,1,1,1,0,3,0,0
| Page 177 | does,/node,1,1,1,7,5,0,0
| Page 178 | does,/node,1,1,1,5,5,0,0
| Page 1781 | does,/node,1,1,1,0,4,0,0
| Page 179 | does,/node,1,1,1,5,5,0,0
| Page 180 | does,/node,1,1,1,1,5,0,0
| Page 181 | does,/node,1,1,1,5,5,0,0
| Page 1818 | does,/node,1,1,1,0,3,0,0
| Page 1820 | does,/node,1,1,1,0,3,0,0
| Page 1825 | does,/node,1,1,1,0,3,0,0
| Page 1826 | does,/node,1,1,1,2,5,0,0
| Page 1827 | does,/node,1,1,1,5,5,0,0
| Page 183 | does,/node,1,1,1,1,5,0,0
| Page 184 | does,/node,1,1,1,0,4,0,0
| Page 1844 | does,/node,1,1,1,0,3,0,0
| Page 1845 | does,/node,1,1,1,1,5,0,0
| Page 1847 | does,/node,1,1,1,0,3,0,0
| Page 1849 | does,/node,1,1,1,4,5,0,0
| Page 185 | does,/node,1,1,1,1,5,0,0
| Page 186 | does,/node,1,1,1,4,5,0,0
| Page 1869 | does,/node,1,1,1,0,4,0,0
| Page 1907 | does,/node,1,1,1,0,3,0,0
| Page 1923 | does,/node,1,1,1,2,5,0,0
| Page 22 | does,/node,1,1,1,2,5,0,0
| Page 23 | does,/node,1,1,1,0,4,0,0
| Page 2474 | does,/node,1,1,1,0,3,0,0
| Page 2475 | does,/node,1,1,1,0,3,0,0
| Page 2495 | does,/node,1,1,1,6,5,0,0
| Page 2497 | does,/node,1,1,1,2,5,0,0
| Page 25 | does,/node,1,1,1,5,5,0,0
| Page 2528 | does,/node,1,1,1,7,5,0,0
| Page 2541 | does,/node,1,1,1,4,5,0,0
| Page 2557 | does,/node,1,1,1,5,5,0,0
| Page 2561 | does,/node,1,1,1,4,5,0,0
| Page 2562 | does,/node,1,1,1,0,4,0,0
| Page 2565 | does,/node,1,1,1,0,4,0,0
| Page 2600 | does,/node,1,1,1,1,5,0,0
| Page 2602 | does,/node,1,1,1,13,5,0,0
| Page 2603 | does,/node,1,1,1,0,4,0,0
| Page 2604 | does,/node,1,1,1,10,5,0,0
| Page 2608 | does,/node,1,1,1,2,5,0,0
| Page 266 | does,/node,1,1,1,16,5,0,0
| Page 2664 | does,/node,1,1,1,7,5,0,0
| Page 269 | does,/node,1,1,1,11,5,0,0
| Page 270 | does,/node,1,1,1,0,4,0,0
| Page 276 | does,/node,1,1,1,4,5,0,0
| Page 2776 | does,/node,1,1,1,7,5,0,0
| Page 2778 | does,/node,1,1,1,0,4,0,0
| Page 2780 | does,/node,1,1,1,0,4,0,0
| Page 2783 | does,/node,1,1,1,7,5,0,0
| Page 279 | does,/node,1,1,1,7,5,0,0
| Page 2799 | does,/node,1,1,1,0,3,0,0
| Page 280 | does,/node,1,1,1,0,3,0,0
| Page 2800 | does,/node,1,1,1,0,3,0,0
| Page 281 | does,/node,1,1,1,0,3,0,0
| Page 2843 | does,/node,1,1,1,0,3,0,0
| Page 2844 | does,/node,1,1,1,0,3,0,0
| Page 2845 | does,/node,1,1,1,7,4,0,0
| Page 2847 | does,/node,1,2,0.5,10,6,0,0
| Page 2864 | does,/node,1,1,1,7,5,0,0
| Page 2865 | does,/node,1,1,1,0,3,0,0
| Page 2900 | does,/node,1,1,1,3,5,0,0
| Page 2921 | does,/node,1,1,1,2,5,0,0
| Page 2925 | does,/node,1,1,1,5,5,0,0
| Page 2941 | does,/node,1,1,1,3,5,0,0
| Page 2942 | does,/node,1,1,1,0,3,0,0
| Page 2943 | does,/node,1,1,1,0,4,0,0
| Page 2947 | does,/node,1,1,1,0,3,0,0
| Page 2950 | does,/node,1,1,1,0,3,0,0
| Page 2974 | does,/node,1,1,1,0,4,0,0
| Page 2992 | does,/node,1,1,1,0,3,0,0
| Page 2994 | does,/node,1,1,1,0,3,0,0
| Page 2996 | does,/node,1,1,1,7,5,0,0
| Page 3013 | does,/node,1,1,1,0,3,0,0
| Page 3026 | does,/node,1,1,1,0,3,0,0
| Page 3027 | does,/node,1,1,1,1,5,0,0
| Page 3033 | does,/node,1,1,1,0,4,0,0
| Page 3078 | does,/node,1,1,1,4,5,0,0
| Page 3079 | does,/node,1,1,1,0,3,0,0
| Page 3080 | does,/node,1,1,1,10,5,0,0
| Page 3082 | does,/node,1,1,1,7,5,0,0
| Page 3167 | does,/node,1,1,1,1,4,0,0
| Page 3168 | does,/node,1,1,1,1,5,0,0
| Page 3186 | does,/node,1,1,1,0,3,0,0
| Page 3187 | does,/node,1,1,1,0,4,0,0
| Page 3188 | does,/node,1,1,1,2,4,0,0
| Page 3210 | does,/node,1,1,1,0,3,0,0
| Page 3211 | does,/node,1,2,0.5,8,6,0,0
| Page 3226 | does,/node,1,1,1,0,3,0,0
| Page 3227 | does,/node,1,1,1,9,4,0,0
| Page 3228 | does,/node,1,1,1,5,5,0,0
| Page 3272 | does,/node,1,1,1,8,5,0,0
| Page 3273 | does,/node,1,1,1,0,3,0,0
| Page 3275 | does,/node,1,1,1,0,4,0,0
| Page 3276 | does,/node,1,1,1,0,3,0,0
| Page 3277 | does,/node,1,1,1,4,5,0,0
| Page 3288 | does,/node,1,1,1,7,5,0,0
| Page 3298 | does,/node,1,1,1,0,3,0,0
| Page 3299 | does,/node,1,1,1,5,5,0,0
| Page 3340 | does,/node,1,1,1,7,5,0,0
| Page 3342 | does,/node,1,1,1,2,5,0,0
| Page 3343 | does,/node,1,1,1,1,5,0,0
| Page 3344 | does,/node,1,1,1,0,3,0,0
| Page 3346 | does,/node,1,1,1,10,4,0,0
| Page 3347 | does,/node,1,1,1,0,4,0,0
| Page 3356 | does,/node,1,1,1,0,3,0,0
| Page 3358 | does,/node,1,1,1,5,5,0,0
| Page 3360 | does,/node,1,1,1,0,3,0,0
| Page 3361 | does,/node,1,1,1,8,5,0,0
| Page 3363 | does,/node,1,1,1,0,3,0,0
| Page 3371 | does,/node,1,1,1,0,4,0,0
| Page 3374 | does,/node,1,1,1,0,3,0,0
| Page 3376 | does,/node,1,1,1,7,5,0,0
| Page 3378 | does,/node,1,2,0.5,0,4,0,0
| Page 3400 | does,/node,1,1,1,6,5,0,0
| Page 3401 | does,/node,1,1,1,0,4,0,0
| Page 3402 | does,/node,1,1,1,0,3,0,0
| Page 3403 | does,/node,1,1,1,0,3,0,0
| Page 3407 | does,/node,1,1,1,0,4,0,0
| Page 3417 | does,/node,1,1,1,0,3,0,0
| Page 3418 | does,/node,1,1,1,3,5,0,0
| Page 3419 | does,/node,1,1,1,0,4,0,0
| Page 3425 | does,/node,1,1,1,0,3,0,0
| Page 3493 | does,/node,1,1,1,2,5,0,0
| Page 3498 | does,/node,1,1,1,0,3,0,0
| Page 3501 | does,/node,1,1,1,0,4,0,0
| Page 3565 | does,/node,1,1,1,7,5,0,0
| Page 3568 | does,/node,1,1,1,7,5,0,0
| Page 3585 | does,/node,1,1,1,0,3,0,0
| Page 3588 | does,/node,1,1,1,8,5,0,0
| Page 365 | does,/node,1,1,1,3,5,0,0
| Page 37 | does,/node,1,1,1,1,5,0,0
| Page 3762 | does,/node,1,1,1,6,5,0,0
| Page 3763 | does,/node,1,1,1,0,3,0,0
| Page 3795 | does,/node,1,1,1,0,3,0,0
| Page 3796 | does,/node,1,1,1,7,5,0,0
| Page 3798 | does,/node,1,1,1,0,3,0,0
| Page 3810 | does,/node,1,1,1,0,3,0,0
| Page 3888 | does,/node,1,1,1,0,4,0,0
| Page 3889 | does,/node,1,1,1,0,3,0,0
| Page 3890 | does,/node,1,1,1,11,5,0,0
| Page 3892 | does,/node,1,1,1,0,3,0,0
| Page 3894 | does,/node,1,1,1,0,3,0,0
| Page 3904 | does,/node,1,1,1,0,4,0,0
| Page 3948 | does,/node,1,1,1,0,3,0,0
| Page 3953 | does,/node,1,1,1,0,3,0,0
| Page 3956 | does,/node,1,1,1,0,3,0,0
| Page 3959 | does,/node,1,1,1,0,3,0,0
| Page 3960 | does,/node,1,1,1,10,5,0,0
| Page 3962 | does,/node,1,1,1,0,3,0,0
| Page 3986 | does,/node,1,1,1,7,5,0,0
| Page 4198 | does,/node,1,1,1,0,4,0,0
| Page 4203 | does,/node,1,1,1,3,5,0,0
| Page 4206 | does,/node,1,1,1,3,5,0,0
| Page 4207 | does,/node,1,1,1,2,5,0,0
| Page 4208 | does,/node,1,1,1,4,5,0,0
| Page 4209 | does,/node,1,1,1,1,5,0,0
| Page 4210 | does,/node,1,1,1,3,5,0,0
| Page 4246 | does,/node,1,1,1,8,5,0,0
| Page 4247 | does,/node,1,1,1,3,5,0,0
| Page 4248 | does,/node,1,1,1,0,4,0,0
| Page 4256 | does,/node,1,1,1,1,5,0,0
| Page 4259 | does,/node,1,1,1,4,5,0,0
| Page 4261 | does,/node,1,1,1,4,5,0,0
| Page 4343 | does,/node,1,1,1,3,5,0,0
| Page 4442 | does,/node,1,2,0.5,12.5,6,0,0
| Page 4443 | does,/node,1,1,1,4,5,0,0
| Page 45 | does,/node,1,1,1,0,4,0,0
| Page 4524 | does,/node,1,1,1,0,3,0,0
| Page 4525 | does,/node,1,1,1,0,3,0,0
| Page 4531 | does,/node,1,1,1,0,3,0,0
| Page 4557 | does,/node,1,1,1,1,5,0,0
| Page 4576 | does,/node,1,1,1,0,4,0,0
| Page 46 | does,/node,1,1,1,0,3,0,0
| Page 462 | does,/node,1,1,1,7,5,0,0
| Page 4625 | does,/node,1,1,1,0,3,0,0
| Page 4637 | does,/node,1,1,1,1,5,0,0
| Page 464 | does,/node,1,1,1,0,3,0,0
| Page 4649 | does,/node,1,1,1,1,5,0,0
| Page 4696 | does,/node,1,1,1,10,4,0,0
| Page 4765 | does,/node,1,1,1,2,5,0,0
| Page 480 | does,/node,1,1,1,1,5,0,0
| Page 49 | does,/node,1,1,1,0,3,0,0
| Page 490 | does,/node,1,1,1,0,4,0,0
| Page 493 | does,/node,1,1,1,2,5,0,0
| Page 514 | does,/node,1,1,1,2,5,0,0
| Page 515 | does,/node,1,1,1,0,4,0,0
| Page 516 | does,/node,1,1,1,6,5,0,0
| Page 517 | does,/node,1,1,1,0,3,0,0
| Page 518 | does,/node,1,1,1,7,5,0,0
| Page 527 | does,/node,1,2,0.5,5.5,6,0,0
| Page 535 | does,/node,1,1,1,0,4,0,0
| Page 538 | does,/node,1,1,1,1,5,0,0
| Page 55 | does,/node,1,1,1,10,5,0,0
| Page 572 | does,/node,1,2,0.5,5.5,6,0,0
| Page 573 | does,/node,1,1,1,0,3,0,0
| Page 575 | does,/node,1,1,1,0,4,0,0
| Page 579 | does,/node,1,1,1,0,4,0,0
| Page 58 | does,/node,1,2,0.5,2.5,6,0,0
| Page 6 | does,/am/node,1,1,1,0,3,0,0
| Page 609 | does,/node,1,1,1,0,3,0,0
| Page 611 | does,/node,1,1,1,0,3,0,0
| Page 612 | does,/node,1,1,1,9,5,0,0
| Page 615 | does,/node,1,1,1,6,5,0,0
| Page 616 | does,/node,1,1,1,3,5,0,0
| Page 617 | does,/node,1,1,1,2,5,0,0
| Page 618 | does,/node,1,1,1,0,4,0,0
| Page 672 | does,/node,1,1,1,1,5,0,0
| Page 706 | does,/node,1,1,1,0,3,0,0
| Page 716 | does,/node,1,1,1,3,5,0,0
| Page 739 | does,/node,1,1,1,7,5,0,0
| Page 740 | does,/node,1,1,1,0,3,0,0
| Page 742 | does,/node,1,1,1,0,3,0,0
| Page 743 | does,/node,1,1,1,0,3,0,0
| Page 755 | does,/node,1,1,1,0,3,0,0
| Page 756 | does,/node,1,1,1,1,5,0,0
| Page 759 | does,/node,1,1,1,0,3,0,0
| Page 783 | does,/node,1,1,1,6,5,0,0
| Page 785 | does,/node,1,1,1,0,3,0,0
| Page 786 | does,/node,1,1,1,0,3,0,0
| Page 815 | does,/node,1,1,1,6,5,0,0
| Page 816 | does,/node,1,1,1,0,3,0,0
| Page 817 | does,/node,1,1,1,0,3,0,0
| Page 818 | does,/node,1,1,1,1,5,0,0
| Page 834 | does,/node,1,1,1,0,3,0,0
| Page 836 | does,/node,1,1,1,2,5,0,0
| Page 838 | does,/node,1,1,1,7,5,0,0
| Page 856 | does,/node,1,1,1,0,3,0,0
| Page 893 | does,/node,1,1,1,5,5,0,0
| Page 898 | does,/node,1,1,1,0,3,0,0
| Page 923 | does,/node,1,1,1,4,5,0,0
| Page 926 | does,/node,1,1,1,0,4,0,0
| Page 961 | does,/node,1,1,1,7,5,0,0
| Page 962 | does,/node,1,1,1,0,3,0,0
| Page 963 | does,/node,1,1,1,0,4,0,0
| Page 993 | does,/node,1,1,1,0,4,0,0
| Page 996 | does,/node,1,1,1,0,4,0,0
| does,/am/node,1,1,1,7,2,0,0
| does,/es/node,1,1,1,1,4,0,0
| does,/index.php,1,1,1,1,5,0,0
​DC Paid Family Leave | does,/page/dc-paid-family-leave,1,1,1,503,5,0,0
​​​File a Claim | does,/page/file-claim,1,2,0.5,13,4,0,0
​​​Office of Wage-Hour for Employees | does,/page/office-wage-hour-employees,1,1,1,2,2,0,0
​​​​​Start Your Unemployment Compensation Process | does,/service/start-your-unemployment-compensation-process,1,1,1,9,3,0,0
​​​​﻿Unemployment Compensation for Former Federal Employees | does,/service/unemployment-compensation-former-federal-employees,1,1,1,26,5,0,0
​​​﻿​Unemployment Compensation for Former Federal Employees | does,/service/unemployment-compensation-former-federal-employees,1,1,1,6,2,0,0
​​﻿Office of Wage-Hour for Employees | does,/page/office-wage-hour-employees,1,1,1,0,1,0,0
​​﻿​| does,/,1,1,1,37,5,0,0
"​﻿Washington, DC's Hot 50 Jobs | does",/page/washington-dcs-hot-50-jobs,1,1,1,3,3,0,0
​﻿​Unemployment Compensation | does,/page/unemployment-compensation,1,1,1,15,2,0,0
​﻿﻿​File a Claim | does,/page/file-claim,1,1,1,0,1,0,0
﻿Start Your Unemployment Compensation Process | does,/service/start-your-unemployment-compensation-process,1,1,1,6,3,0,0
﻿| does,/,1,1,1,14,2,0,0
﻿﻿​﻿File a Claim | does,/page/file-claim,1,1,1,4,3,0,0
2022年最佳200家雇主 | 是否,/publication/top-200-employers-2022,0,1,0,13,2,0,0
"4058 Avenida Minnesota, Nebraska | hace",/address/4058-minnesota-avenue-ne,0,2,0,104,4,0,0
"4058 Minnesota Avenue, NE | fait",/address/4058-minnesota-avenue-ne,0,1,0,3,1,0,0
50 најпопуларнијих послова у Вашингтону |,/page/washington-dcs-hot-50-jobs,0,1,0,5,1,0,0
Acerca de DOES | does,/page/about-does,0,1,0,2,1,0,0
Acerca de la Oficina de Licencia Familiar Remunerada de DC | ¿Qué hace?,/page/about-dc-office-paid-family-leave,0,1,0,3,1,0,0
Aide à l'ajustement commercial | fait,/service/trade-adjustment-assistance,0,1,0,8,1,0,0
Amárico (አማርኛ) | hace,/page/amharic-አማርኛ,0,1,0,13,1,0,0
Apelaciones | hace,/page/appeals,0,2,0,11,3,0,0
Aprendizajes | hace,/am/service/apprenticeships,0,1,0,4,1,0,0
