# Hostname exactly matches dhs.dc.gov,,
# Start date: 20250916,,
# End date: 20251216,,
,,
Page title and screen class,Page path and screen class,Views
Fenty Supports Release of Obama Administration’s Landmark Plan to End Homelessness | dhs,/release/fenty-supports-release-obama-administration’s-landmark-plan-end-homelessness,4
Find a Service Center Near You | dhs,/am/service/find-service-center-near-you,44
Find a Service Center Near You | dhs,/es/service/find-service-center-near-you,1
Find a Service Center Near You | dhs,/fr/service/find-service-center-near-you,1
Find a Service Center Near You | dhs,/ko/service/find-service-center-near-you,1
Find a Service Center Near You | dhs,/node/117522,44
Find a Service Center Near You | dhs,/service/find-service-center-near-you,10944
Find a Service Center Near You | dhs,/vi/service/find-service-center-near-you,3
FNS-366B Report | dhs,/page/fns-366b-report,51
Focused Improvement Area (FIA) - Congress Heights | dhs,/publication/focused-improvement-area-fia-congress-heights,4
Focused Improvement Area (FIA) - Kennedy Street | dhs,/zh-hant/publication/focused-improvement-area-fia-kennedy-street,1
Focused Improvement Area (FIA) - Parkview and Columbia Heights | dhs,/publication/focused-improvement-area-fia-parkview-and-columbia-heights,5
Focused Improvement Area (FIA) - Trinidad - Rosedale | dhs,/publication/focused-improvement-area-fia-trinidad-rosedale,3
Focused Improvement Area (FIA) - Washington Highlands | dhs,/publication/focused-improvement-area-fia-washington-highlands,3
For Advocates | dhs,/page/advocates,9
For Service Providers | dhs,/page/service-providers-3,443
For Service Providers | dhs,/vi/node/1564206,2
For the Media | dhs,/page/media,165
For the Media | dhs,/page/media-2,86
For the Media | dhs,/vi/node/1564221,5
Functional Family Therapy (FFT) | dhs,/am/node/1252456,2
Functional Family Therapy (FFT) | dhs,/page/functional-family-therapy-fft,662
Functional Family Therapy (FFT) Program | dhs,/page/functional-family-therapy-fft-program,6
FY 2019 Proposed Budget One Pager and Overview | dhs,/publication/fy-2019-proposed-budget-one-pager-and-overview,3
FY 2019 Proposed Budget One Pager and Overview | dhs,/zh-hant/publication/fy-2019-proposed-budget-one-pager-and-overview,1
Gen2Gen DC | dhs,/am/service/gen2gen-dc,4
Gen2Gen DC | dhs,/es/service/gen2gen-dc,1
Gen2Gen DC | dhs,/fr/service/gen2gen-dc,4
Gen2Gen DC | dhs,/service/gen2gen-dc,1396
Gen2Gen DC | dhs,/service/gen2gen-dc-formerly-families-first,3
Get Involved | dhs,/page/get-involved-4,109
Give SNAP A Raise: Here's What to Expect | dhs,/page/give-snap-raise-heres-what-expect,233
Guidance on Monkeypox | dhs,/publication/guidance-monkeypox,8
Heat Emergency Plan Activated for the District Today | dhs,/release/heat-emergency-plan-activated-district-today,1
Home for the Holidays | dhs,/node/1289166,5
Home for the Holidays | dhs,/page/home-holidays,102
Homeless and Homeless Prevention Services | dhs,/page/homeless-and-homeless-prevention-services,648
Homeless and Homeless Prevention Services | dhs,/vi/node/1559921,1
Homeless and Homelessness Prevention Services | dhs,/am/service/homeless-and-homelessness-prevention-services,6
Homeless and Homelessness Prevention Services | dhs,/page/homeless-and-homelessness-prevention-services,412
Homeless and Homelessness Prevention Services | dhs,/service/homeless-and-homeless-prevention-services,1
Homeless and Homelessness Prevention Services | dhs,/service/homeless-and-homelessness-prevention-services,917
Homeless Providers with Information for DMV Non-driver Identification Card | dhs,/node/1127166,1
Homeless Providers with Information for DMV Non-driver Identification Card | dhs,/page/homeless-providers-information-dmv-non-driver-identification-card,1176
Homeless Services & Housing | dhs,/am/node/1559921,1
Homeless Services & Housing | dhs,/page/homeless-services-housing,182
Homeless Services Reform Act (HSRA) Modernization | dhs,/am/publication/homeless-services-reform-act-hsra-modernization,6
Homeless Services Reform Act (HSRA) Modernization | dhs,/publication/homeless-services-reform-act-hsra-modernization,32
Homelessness Prevention & Diversion | dhs,/am/node/1496601,11
Homelessness Prevention & Diversion | dhs,/fr/node/1496601,4
Homelessness Prevention & Diversion | dhs,/node/1496601,1
Homelessness Prevention & Diversion | dhs,/service/homelessness-prevention-diversion,4284
Homelessness Prevention & Diversion | dhs,/vi/node/1496601,3
Homeward DC | dhs,/es/publication/homeward-dc,3
Homeward DC | dhs,/fr/publication/homeward-dc,3
Homeward DC | dhs,/publication/homeward-dc,10
Homeward DC 2.0 | dhs,/am/publication/homeward-dc-20,1
Homeward DC 2.0 | dhs,/ko/publication/homeward-dc-20,2
Homeward DC 2.0 | dhs,/publication/homeward-dc-20,6
Homicide Victim: Charles Booker | dhs,/publication/homicide-victim-charles-booker,1
Housing Navigation Tools | dhs,/page/housing-navigation-tools,116
Housing Programs for Families | dhs,/page/housing-programs-families,335
Housing Programs for Individuals | dhs,/node/1550666,5
Housing Programs for Individuals | dhs,/page/housing-programs-individuals,572
Housing Programs for Individuals | dhs,/vi/node/1550666,3
Housing Resources for Families | dhs,/es/node/1568606,8
Housing Resources for Families | dhs,/fr/node/1568606,4
Housing Resources for Families | dhs,/page/housing-resources-families,2120
Housing Resources for Individuals | dhs,/am/node/1550666,1
Housing Resources for Individuals | dhs,/fr/node/1550666,1
Housing Resources for Individuals | dhs,/ko/node/1550666,1
Housing Resources for Individuals | dhs,/page/housing-resources-0,5
Housing Resources for Individuals | dhs,/page/housing-resources-individuals,3896
Housing Supportive Services  | dhs,/service/housing-supportive-services ,1116
How to Access Shelter | dhs,/am/page/how-access-shelter,3
How to Access Shelter | dhs,/es/page/how-access-shelter,3
How to Access Shelter | dhs,/ko/page/how-access-shelter,8
How to Access Shelter | dhs,/page/how-access-shelter,1689
How to Access Short Term Family Housing | dhs,/es/page/how-access-short-term-family-housing,2
How to Access Short Term Family Housing | dhs,/page/how-access-short-term-family-housing,6989
How to Access Short Term Family Housing | dhs,/page/how-access-short-term-family-housing/,2
Human Services Industry Day | dhs,/page/human-services-industry-day,1
Hypothermia Alert will be “Activated” at 7PM Tonight | dhs,/release/hypothermia-alert-will-be-“activated”-7pm-tonight,5
Hypothermia Awareness Pledge | dhs,/page/hypothermia-awareness-pledge,112
Hypothermia Season | dhs,/featured-content/hypothermia-season,1
Hypothermia Test Page | dhs,/page/hypothermia-test-page,74
Important Information About Your Food Benefits | dhs,/release/important-information-about-your-food-benefits,3
"In Honor of Domestic Violence Awareness Month, DHS Builds Capacity to Serve Survivors | dhs",/release/honor-domestic-violence-awareness-month-dhs-builds-capacity-serve-survivors,1
Individual Eligibility  | dhs,/page/individual-eligibility ,274
Información del DHS - Spanish (Español) | dhs,/page/información-del-dhs-spanish-español,518
Informations DHS - French (Français) | dhs,/page/informations-dhs-french-français,70
Interim Disability Assistance | dhs,/am/service/interim-disability-assistance,3
Interim Disability Assistance | dhs,/node/117332,1
Interim Disability Assistance | dhs,/service/interim-disability-assistance,2299
Interim Eligibility Report: October 2015 - September 2016 | dhs,/publication/interim-eligibility-report-october-2015-september-2016,5
Job Opportunities at DHS | dhs,/am/node/1565271,5
Job Opportunities at DHS | dhs,/ko/node/1565271,1
Job Opportunities at DHS | dhs,/page/job-opportunities-dhs,3285
jonell.thompson | dhs,/users/jonellthompson,23
Katie Gan | dhs,/biography/katie-gan,142
Katie Gan | dhs,/ko/node/1765641,3
Katie Gan | dhs,/node/1765641,61
kevin.carpenter | dhs,/users/kevincarpenter,70
Landlord & Community Resources | dhs,/page/landlord-community-resources,362
Landlord Fund Interested Parties Memo | dhs,/release/landlord-fund-interested-parties-memo,5
Landlord Resources | dhs,/page/landlord-resources,30
Laura Zeilinger's Letter to Working Group Members | dhs,/publication/laura-zeilingers-letter-working-group-members,7
List Your Units Here Today | dhs,/page/list-your-units-here-today,458
Long-Term Care Overview | dhs,/ko/publication/long-term-care-overview,5
Long-Term Care Overview | dhs,/publication/long-term-care-overview,5
Low-Barrier Emergency Shelters Will Open Early on Christmas Eve | dhs,/es/release/low-barrier-emergency-shelters-will-open-early-christmas-eve,5
Low-Barrier Emergency Shelters Will Open Early on Christmas Eve | dhs,/release/low-barrier-emergency-shelters-will-open-early-christmas-eve,8
lynn.romano | dhs,/users/lynnromano,5
Many Households to Receive Temporary Increase in Existing SNAP Benefits in Response to COVID-19 Pandemic | dhs,/release/many-households-receive-temporary-increase-existing-snap-benefits-response-covid-19-pandemic,6
"Mayor Bowser Activates Extended Heat Emergency Saturday, July 13 Through Wednesday, July 17 | dhs",/release/mayor-bowser-activates-extended-heat-emergency-saturday-july-13-through-wednesday-july-17,6
"Mayor Bowser Activates Extended Heat Emergency Through Thursday, July 11 | dhs",/release/mayor-bowser-activates-extended-heat-emergency-through-thursday-july-11,4
"Mayor Bowser Activates First Hypothermia Alert of the Season, Urges Residents to Stay Vigilant and Support Neighbors in Need of Warmth and Shelter | dhs",/release/mayor-bowser-activates-first-hypothermia-alert-season-urges-residents-stay-vigilant-and,7
"Mayor Bowser Activates Heat  Emergency Plan for Monday, June 26, 2023 | dhs",/release/mayor-bowser-activates-heat-emergency-plan-monday-june-26-2023,1
"Mayor Bowser Activates Heat Emergency Plan for August 17, 2019 | dhs",/release/mayor-bowser-activates-heat-emergency-plan-august-17-2019,5
"Mayor Bowser Activates Heat Emergency Plan for July 14, 2019 | dhs",/release/mayor-bowser-activates-heat-emergency-plan-july-14-2019,2
"Mayor Bowser Activates Heat Emergency Plan for July 16, 2019 | dhs",/release/heat-emergency-july-16-2019,1
"Mayor Bowser Activates Heat Emergency Plan for July 29, 2019 | dhs",/release/mayor/mayor-bowser-activates-heat-emergency-plan-july-29-2019,1
"Mayor Bowser Activates Heat Emergency Plan for July 3, 2019 | dhs",/release/mayor/mayor-bowser-activates-heat-emergency-plan-july-3-2019,1
"Mayor Bowser Activates Heat Emergency Plan for July 31-August 2, 2024 | dhs",/release/mayor-bowser-activates-heat-emergency-plan-july-31-august-2-2024,11
"Mayor Bowser Activates Heat Emergency Plan for July 4, 2019 | dhs",/release/mayor-bowser-activates-heat-emergency-plan-july-4-2019,8
"Mayor Bowser Activates Heat Emergency Plan for July 5, 2019 | dhs",/release/mayor-bowser-activates-heat-emergency-plan-july-5-2019,0
"Mayor Bowser Activates Heat Emergency Plan for July 6, 2019 | dhs",/release/mayor-bowser-activates-heat-emergency-plan-july-6-2019,4
"Mayor Bowser Activates Heat Emergency Plan for October 2, 2019 | dhs",/release/mayor-bowser-activates-heat-emergency-plan-october-2-2019,6
"Mayor Bowser Activates Heat Emergency Plan for Sunday, June 27 through Wednesday, June 30 | dhs",/release/mayor-bowser-activates-heat-emergency-plan-sunday-june-27-through-wednesday-june-30-0,4
"Mayor Bowser Activates Heat Emergency Plan for Sunday, June 6 and Monday, June 7 | dhs",/release/mayor-bowser-activates-heat-emergency-plan-sunday-june-6-and-monday-june-7,2
"Mayor Bowser Activates Hot Weather Emergency for Sunday, September 3 – Thursday, September 7 | dhs",/release/mayor-bowser-activates-hot-weather-emergency-sunday-september-3-thursday-september-7,5
"Mayor Bowser Activates Hypothermia Alert, Urges Residents to be Vigilant and Request Transportation for Neighbors in Need of Shelter from the Cold | dhs",/release/mayor-bowser-activates-hypothermia-alert-urges-residents-be-vigilant-and-request-01,6
Mayor Bowser Activates the District’s First Cold Weather Emergency of the Season | dhs,/release/mayor-bowser-activates-district’s-first-cold-weather-emergency-season-1,5
Mayor Bowser and Administration Officials Mark One-Year Anniversary of Relisha Rudd's Disappearance | dhs,/release/mayor-bowser-and-administration-officials-mark-one-year-anniversary-relisha-rudds-1,1
Mayor Bowser and MPD Announce Launch of Juvenile Investigative Response Unit to Continue Driving Down Crime | dhs,/release/mayor-bowser-and-mpd-announce-launch-juvenile-investigative-response-unit-continue-driving,17
Mayor Bowser Announces $350 Million Rent and Utility Assistance Program for DC Residents | dhs,/release/mayor-bowser-announces-350-million-rent-and-utility-assistance-program-dc-residents,8
Mayor Bowser Announces Departure of Department of Human Services Director Laura Zeilinger | dhs,/release/mayor-bowser-announces-departure-department-human-services-director-laura-zeilinger,7
"Mayor Bowser Announces Homelessness Is Down 47% Since the Implementation of Homeward DC, Hits 17-Year Low | dhs",/release/mayor-bowser-announces-homelessness-down-47-implementation-homeward-dc-hits-17-year-low,8
Mayor Bowser Announces Landlord Partnership Fund | dhs,/release/mayor-bowser-announces-landlord-partnership-fund,8
Mayor Bowser Announces Major Milestone in District’s Plan to End Homelessness | dhs,/release/mayor-bowser-announces-major-milestone-district-plan-end-homelessness,8
Mayor Bowser Announces New Investments for LGBTQ Youth Experiencing Homelessness | dhs,/release/mayor-bowser-announces-new-investments-lgbtq-youth-experiencing-homelessness,1
Mayor Bowser Announces New Programs to Support Rental Assistance and Housing Stability | dhs,/release/mayor-bowser-announces-new-programs-support-rental-assistance-and-housing-stability,3
Mayor Bowser Announces One-Time Back-to-School Payment for DC Families Receiving TANF | dhs,/node/1612121,1
Mayor Bowser Announces One-Time Back-to-School Payment for DC Families Receiving TANF | dhs,/release/mayor-bowser-announces-one-time-back-school-payment-dc-families-receiving-tanf,4
Mayor Bowser Announces that All DC Government Employees Will Be Required to Get Vaccinated Against COVID-19 | dhs,/release/mayor-bowser-announces-all-dc-government-employees-will-be-required-get-vaccinated-against,1
"Mayor Bowser Announces that the District Will Distribute Over $41 Million in Food Assistance to More Than 80,000 Children | dhs",/release/mayor-bowser-announces-district-will-distribute-over-41-million-food-assistance-more-80000,2
"Mayor Bowser Announces that the District Will Distribute Over $41 Million in Food Assistance to More Than 80,000 Children | dhs",/vi/node/1605241,1
Mayor Bowser Announces the District is Among the First Jurisdictions to Achieve Federal Milestone for Emergency Rental Assistance | dhs,/release/mayor-bowser-announces-district-among-first-jurisdictions-achieve-federal-milestone,7
Mayor Bowser Applauds Washington Nationals for Donating World Series Apparel to DC First Responders | dhs,/release/mayor-bowser-applauds-washington-nationals-donating-world-series-apparel-dc-first-responders,3
Mayor Bowser Appoints Faith Gibson Hubbard as Director of Mayor’s Office of Community Affairs | dhs,/release/mayor-bowser-appoints-faith-gibson-hubbard-director-mayor’s-office-community-affairs,1
Mayor Bowser Celebrates DC Family of Six Receiving Stable Housing Through Annual “A Home for the Holidays” Campaign | dhs,/release/mayor-bowser-celebrates-dc-family-six-receiving-stable-housing-through-annual-“-home,3
Mayor Bowser Celebrates More Than 400 Families and Individuals Housed During “Home for the Holidays” | dhs,/release/mayor-bowser-celebrates-more-400-families-and-individuals-housed-during-“home-holidays”,5
"Mayor Bowser Celebrates the Completion of The Terrell, Ward 1’s Short Term Family Housing Program and DC’s Final Site | dhs",/release/mayor-bowser-celebrates-completion-terrell-ward-1-short-term-family-housing-program-and,12
Mayor Bowser Celebrates the Opening of The Aston | dhs,/release/mayor-bowser-celebrates-opening-aston,10
Mayor Bowser Cuts Ribbon at Renovated and Modernized DHS “H” Street Service Center | dhs,/release/mayor-bowser-cuts-ribbon-renovated-and-modernized-dhs-“h”-street-service-center-0,1
Mayor Bowser Cuts Ribbon on District’s First LGBTQ+ Shelter for Adults | dhs,/release/mayor-bowser-cuts-ribbon-districts-first-lgbtq-shelter-adults,10
Mayor Bowser Cuts Ribbon on New 801 East Men’s Shelter in Ward 8 | dhs,/release/mayor-bowser-cuts-ribbon-new-801-east-mens-shelter-ward-8,3
"Mayor Bowser Cuts Ribbon on The Aya, Ward 6’s Short-Term Family Housing Program | dhs",/release/mayor-bowser-cuts-ribbon-aya-ward-6’s-short-term-family-housing-program,8
Mayor Bowser Encourages District Residents to Help Keep Neighbors Experiencing Homelessness Safe throughout Hypothermia Season | dhs,/release/mayor-bowser-encourages-district-residents-help-keep-neighbors-experiencing-homelessness,5
Mayor Bowser Highlights District First Mobile App for Residents to Apply and Recertify for Public Benefits | dhs,/es/node/1492501,1
Mayor Bowser Highlights District First Mobile App for Residents to Apply and Recertify for Public Benefits | dhs,/release/mayor-bowser-highlights-dc-access-mobile-app-residents-apply-and-recertify-public-benefits,1
Mayor Bowser Highlights District First Mobile App for Residents to Apply and Recertify for Public Benefits | dhs,/release/mayor-bowser-highlights-district-first-mobile-app-residents-apply-and-recertify-public,5
Mayor Bowser Introduces the Second Chance Amendment Act of 2021 to Radically Simplify Criminal Record Sealing | dhs,/release/mayor-bowser-introduces-second-chance-amendment-act-2021-radically-simplify-criminal-record,1
Mayor Bowser Launches Sixth Annual Home for the Holidays Campaign | dhs,/release/mayor-bowser-launches-sixth-annual-home-holidays-campaign,3
"Mayor Bowser Launches the Fifth Annual “Home for the Holidays” Campaign, Calls on Housing Providers to Partner with the District | dhs",/release/mayor-bowser-launches-fifth-annual-home-holidays-campaign-calls-housing-providers-partner,3
"Mayor Bowser Launches $24.8 Million Career MAP Pilot, Cuts the Ribbon on the New Taylor Street Service Center | dhs",/release/mayor-bowser-launches-24-million-career-map-pilot-cuts-ribbon-new-taylor-street-service,5
"Mayor Bowser Marks Start of Hypothermia Season, Urges Residents to Stay Vigilant and Support Neighbors in Need of Warmth and Shelter | dhs",/release/mayor-bowser-marks-start-hypothermia-season-urges-residents-stay-vigilant-and-support,12
"Mayor Bowser Opens The Brooks, Ward 3’s Short-Term Family Housing Program | dhs",/release/mayor-bowser-opens-brooks-ward-3’s-short-term-family-housing-program,22
Mayor Bowser Opens the District’s First Safe Commercial Corridor Hub in Chinatown | dhs,/node/1706786,1
Mayor Bowser Opens the District’s First Safe Commercial Corridor Hub in Chinatown | dhs,/release/mayor-bowser-opens-district’s-first-safe-commercial-corridor-hub-chinatown,1
"Mayor Bowser Participates in 2020 Point in Time Count, Connects Residents with Homeless Services | dhs",/release/mayor-bowser-participates-2020-point-time-count-connects-residents-homeless-services,6
Mayor Bowser Prepares for Closure of DC General Shelter | dhs,/release/mayor-bowser-prepares-closure-dc-general-shelter-0,9
"Mayor Bowser Previews E Street Bridge Housing Program, the District’s Second Non-Congregate Bridge Housing Program | dhs",/release/mayor-bowser-previews-e-street-bridge-housing-program-districts-second-non-congregate,78
Mayor Bowser Releases Homeward DC 2.0 Plan | dhs,/release/mayor-bowser-releases-homeward-dc-20-plan,4
Mayor Bowser Reminds Residents of Available Protections and Programs to Support Rental Assistance and Housing Stability | dhs,/release/mayor-bowser-reminds-residents-available-protections-and-programs-support-rental-assistance,1
Mayor Bowser to Activate District’s Hypothermia Alert | dhs,/release/mayor-bowser-activate-district’s-hypothermia-alert,1
Mayor Bowser to Announce 2022 Point In Time Count Results and Highlight FY23 Budget Investments | dhs,/release/mayor-bowser-announce-2022-point-time-count-results-and-highlight-fy23-budget-investments,6
Mayor Bowser to Cut Ribbon at Renovated and Modernized DHS “H” Street Service Center | dhs,/fr/release/mayor-bowser-cut-ribbon-renovated-and-modernized-dhs-“h”-street-service-center-0,1
Mayor Bowser to Cut Ribbon on District Towns at St. Elizabeths East Campus in Ward 8 | dhs,/release/mayor-bowser-cut-ribbon-district-towns-st-elizabeths-east-campus-ward-8,4
Mayor Bowser to Cut Ribbon on District’s First LGBTQ+ Shelter for Adults | dhs,/release/mayor-bowser-cut-ribbon-district’s-first-lgbtq-shelter-adults,11
Mayor Bowser to Deploy District Snow Team Ahead of Friday’s Forecasted Snow Showers | dhs,/node/1759906,7
Mayor Bowser to Deploy District Snow Team Ahead of Friday’s Forecasted Snow Showers | dhs,/release/mayor-bowser-deploy-district-snow-team-ahead-friday’s-forecasted-snow-showers,3
Mayor Bowser to Deploy District Snow Team Ahead of Saturday's Predicted Snowfall | dhs,/node/1810176,2
Mayor Bowser to Deploy District Snow Team Ahead of Saturday's Predicted Snowfall | dhs,/release/mayor-bowser-deploy-district-snow-team-ahead-saturdays-predicted-snowfall,27
Mayor Bowser to Encourage Residents and Businesses to Take the District’s Hypothermia Pledge | dhs,/release/mayor-bowser-encourage-residents-and-businesses-take-district’s-hypothermia-pledge,5
"Mayor Bowser to Launch Fifth Annual ""Home for the Holidays"" Campaign | dhs",/release/mayor-bowser-launch-fifth-annual-home-holidays-campaign,3
Mayor Bowser to Participate in Annual Point in Time Count and Raise Awareness about the District’s Homeless Services | dhs,/release/mayor-bowser-participate-annual-point-time-count-and-raise-awareness-about-district’s,4
Mayor Bowser Urges Residents to Be Vigilant and to Request Transportation for Neighbors in Need of Shelter from the Cold | dhs,/release/mayor-bowser-urges-residents-be-vigilant-and-request-transportation-neighbors-need-shelter,4
Mayor Bowser Urges Residents to Keep Safe During Emergency Cold Weather Conditions | dhs,/release/mayor-bowser-urges-residents-keep-safe-during-emergency-cold-weather-conditions,7
Mayor Bowser Welcomes Back Employees as DC Government Leads in Returning to the Workplace | dhs,/node/1548321,1
Mayor Bowser Welcomes Back Employees as DC Government Leads in Returning to the Workplace | dhs,/release/mayor-bowser-welcomes-back-employees-dc-government-leads-returning-workplace,2
"Mayor Bowser, Residents, and Organizations Pledge Support to Protect and Help Neighbors Experiencing Homelessness This Winter | dhs",/release/mayor-bowser-residents-and-organizations-pledge-support-protect-and-help-neighbors,5
Mayor Vincent C. Gray and Department of Human Services to Launch TANF Sweat Equity Program in Ward 8 | dhs,/release/mayor-vincent-c-gray-and-department-human-services-launch-tanf-sweat-equity-program-ward-8-0,6
Mayor Vincent C. Gray Launches ‘500 Families. 100 Days. Quality DC Housing Now’ Campaign | dhs,/am/release/mayor-vincent-c-gray-launches-500-families-100-days-quality-dc-housing-now’-campaign-0,6
Mayor Vincent C. Gray Launches ‘500 Families. 100 Days. Quality DC Housing Now’ Campaign | dhs,/release/mayor-vincent-c-gray-launches-500-families-100-days-quality-dc-housing-now’-campaign-0,4
Medicaid de DC - Servicios de Cuidado en Casa y en Asilos de Ancianos | dhs,/publication/medicaid-de-dc-servicios-de-cuidado-en-casa-y-en-asilos-de-ancianos,1
Medicaid Overview - English | dhs,/ko/publication/medicaid-overview-english,3
Medicaid Overview - English | dhs,/publication/medicaid-overview-english,1
Medicaid Recertification Worksheet | dhs,/publication/medicaid-recertification-worksheet,5
Medicaid Spend-Down Eligibility - English | dhs,/ko/publication/medicaid-spend-down-eligibility-english,3
Medicaid Spend-Down Eligibility - English | dhs,/publication/medicaid-spend-down-eligibility-english,3
Medical Assistance | dhs,/SERVICE/MEDICAL-ASSISTANCE,1
Medical Assistance | dhs,/am/service/medical-assistance,9
Medical Assistance | dhs,/es/service/medical-assistance,9
Medical Assistance | dhs,/ko/service/medical-assistance,2
Medical Assistance | dhs,/node/117352,2
Medical Assistance | dhs,/service/medical-assistance,3336
Medical Assistance | dhs,/service/medical-assistance/,8
Medical Assistance | dhs,/vi/service/medical-assistance,1
Medical Examination Report | dhs,/publication/medical-examination-report,69
Medicare and Prescription Drugs | dhs,/ko/publication/medicare-and-prescription-drugs,6
Medicare y las Medicinas de Receta Medica | dhs,/node/153652,6
Meet our Executive Team | dhs,/es/node/1555356,10
Meet our Executive Team | dhs,/ko/node/1555356,8
Meet our Executive Team | dhs,/page/meet-our-executive-team-,1267
Meet our Executive Team | dhs,/vi/node/1555356,1
Mobile Apps | DC,/mobile-apps,1
Modified District Government Services for Christmas Day | dhs,/release/modified-district-government-services-christmas-day,11
Modified District Government Services for Indigenous Peoples’ Day | dhs,/release/modified-district-government-services-indigenous-peoples’-day,1
Modified District Government Services for Thanksgiving | dhs,/node/1755586,3
Modified District Government Services for Thanksgiving | dhs,/release/modified-district-government-services-thanksgiving,10
Modified District Government Services for Veterans Day | dhs,/release/modified-district-government-services-veterans-day,3
Modified District Government Services for Thanksgiving Day | dhs,/release/modified-district-government-services-2021-thanksgiving-day,2
Modified Holiday Schedule for Select District Services | dhs,/release/modified-holiday-schedule-select-district-services-0001,5
Modified District Government Services for Memorial Day | dhs,/node/1726416,1
Modified District Government Services for Memorial Day | dhs,/release/modified district-government-services-memorial-day-0a,1
Modified District Government Services for Labor Day | dhs,/release/modified district-government-services- labor-day,4
Modified District Government Services for Veterans Day | dhs,/release/modified district-government-services- veterans-day,0
Monica Brown | dhs,/biography/monica-brown,240
Monica Brown | dhs,/ko/node/1555391,4
Monica Brown | dhs,/vi/node/1555391,1
Monthly Income Limits & Fair Market Rent | dhs,/page/monthly-income-limits-fair-market-rent,4552
Moving Forward - Local Resources for the Homeless | dhs,/publication/moving-forward-local-resources-homeless,56
New Partnership with Boys and Girls Clubs Provides Support to DC Homeless Youth | dhs,/release/new-partnership-boys-and-girls-clubs-provides-support-dc-homeless-youth,5
New Partnership with Boys and Girls Clubs Provides Support to DC Homeless Youth | dhs,/vi/release/new-partnership-boys-and-girls-clubs-provides-support-dc-homeless-youth,1
News Room | dhs,/fr/newsroom,18
News Room | dhs,/newsroom,318
News Room | dhs,/newsroom/20,1
News Room | dhs,/newsroom/common,1
News Room | dhs,/newsroom/in_the_news,3
News Room | dhs,/newsroom/job-announcements,5
News Room | dhs,/newsroom/press-releases,6
News Room | Page 2 | dhs,/am/newsroom,14
News Room | Page 4 | dhs,/zh-hant/newsroom,10
No Fee Birth Certificate Program | dhs,/am/node/1313626,1
No Fee Birth Certificate Program | dhs,/es/node/1313626,2
No Fee Birth Certificate Program | dhs,/fr/node/1313626,1
No Fee Birth Certificate Program | dhs,/ko/node/1313626,8
No Fee Birth Certificate Program | dhs,/node/1313626,4
No Fee Birth Certificate Program | dhs,/service/no-fee-birth-certificate-program,1562
Notice of Privacy Practices - English | dhs,/publication/notice-privacy-practices-english,7
Notice of Privacy Practices - English | dhs,/vi/publication/notice-privacy-practices-english,1
Notice to Applicants | dhs,/publication/notice-applicants,4
Notification de Normas de Privacidad | dhs,/publication/notification-de-normas-de-privacidad,1
Notification of District Ward Status | dhs,/publication/notification-district-ward-status,3
Office of Migrant Services Mission Anniversary Abstract | dhs,/publication/office-migrant-services-mission-anniversary-abstract,14
"Office of Program Review, Monitoring, and Investigation | dhs",/am/node/1778096,6
"Office of Program Review, Monitoring, and Investigation | dhs",/page/office-program-review-monitoring-and-investigation,1071
"Office of Program Review, Monitoring, and Investigation | dhs",/vi/node/1778096,1
Ombudsman Contacts and Locations | dhs,/page/ombudsman-contacts-and-locations,189
"On the Night of Monday, January 26, 2015, the Cold Emergency Alert Will Be Activated | dhs",/release/night-monday-january-26-2015-cold-emergency-alert-will-be-activated,3
"On the Night of Thursday, February 5, 2015, the Cold Emergency Alert Will Be Activated | dhs",/release/night-thursday-february-5-2015-cold-emergency-alert-will-be-activated,1
Online Services | dhs,/online-services,4
Open Government and FOIA | dhs,/page/open-government-and-foia-,262
Open Government and FOIA | dhs,/page/open-government-and-foia-dhs,1
Opioid Overdose Prevention and Naloxone Training Pilot Program | dhs,/fr/node/1353761/1000,6
Opioid Overdose Prevention and Naloxone Training Pilot Program | dhs,/ko/node/1353761,1
Opioid Overdose Prevention and Naloxone Training Pilot Program | dhs,/node/1353761,1
Opioid Overdose Prevention and Naloxone Training Pilot Program | dhs,/page/opioid-overdose-prevention-and-naloxone-training-pilot-program,275
Opioid Overdose Prevention and Naloxone Training Pilot Program | dhs,/vi/node/1353761,2
Outreach | dhs,/page/outreach-0,89
Pandemic Electronic Benefits Transfer (P-EBT) Program | dhs,/ko/node/1478211,5
Pandemic Electronic Benefits Transfer (P-EBT) Program | dhs,/p-ebt,1
Pandemic Electronic Benefits Transfer (P-EBT) Program | dhs,/service/pandemic-electronic-benefits-transfer-p-ebt-benefits,2
Pandemic Electronic Benefits Transfer (P-EBT) Program | dhs,/service/pandemic-electronic-benefits-transfer-p-ebt-program,271
Pandemic Emergency Assistance Funds (PEAF) | dhs,/service/pandemic-emergency-assistance-funds-peaf,69
Parent & Adolescent Support Services (PASS) | dhs,/am/node/1807331,2
Parent & Adolescent Support Services (PASS) | dhs,/ko/node/1807331,1
Parent & Adolescent Support Services (PASS) | dhs,/node/1807331,1
Parent & Adolescent Support Services (PASS) | dhs,/page/parent-adolescent-support-services-pass,96
Parent and Adolescent Support Intensive Case Management (PASS ICM) | dhs,/am/service/parent-and-adolescent-support-intensive-case-management-pass-icm,3
Parent and Adolescent Support Intensive Case Management (PASS ICM) | dhs,/node/117632,3
Parent and Adolescent Support Intensive Case Management (PASS ICM) | dhs,/service/parent-and-adolescent-support-intensive-case-management-pass-icm,811
