# Hostname exactly matches otr.cfo.dc.gov,,
# Start date: 20250916,,
# End date: 20251216,,
,,
Page title and screen class,Page path and screen class,Views
Bid Back to the District | otr,/publication/bid-back-district,3
Books | otr,/book/,1
Books | otr,/book/common-errors-faqs,4
Books | otr,/book/common-errors-faqs/common-errors-business-taxpayers,1
Books | otr,/book/common-errors-faqs/common-errors-individual-income-taxpayers,4
Books | otr,/book/individual-income-tax-faqs,3
Books | otr,/book/individual-income-tax-faqs/individual-income-tax-special-circumstances,1
Books | otr,/book/individual-income-tax-faqs/property-tax-credit,1
Books | otr,/book/real-property-tax-rates-and-billing-faqs,1
Books | otr,/book/recorder-deeds-tax-forms/rod-tax-forms-page-1.,1
"Bulk Filing for Sales and Use, Withholding and Information Returns | otr",/am/publication/bulk-filing-sales-and-use-withholding-and-information-returns,18
"Bulk Filing for Sales and Use, Withholding and Information Returns | otr",/es/publication/bulk-filing-sales-and-use-withholding-and-information-returns,5
"Bulk Filing for Sales and Use, Withholding and Information Returns | otr",/ko/publication/bulk-filing-sales-and-use-withholding-and-information-returns,1
"Bulk Filing for Sales and Use, Withholding and Information Returns | otr",/node/1447081,647
"Bulk Filing for Sales and Use, Withholding and Information Returns | otr",/publication/bulk-filing-sales-and-use-withholding-and-information-returns,795
"Bulk Filing for Sales and Use, Withholding and Information Returns | otr",/vi/publication/bulk-filing-sales-and-use-withholding-and-information-returns,1
Bulk Sales Act | otr,/am/page/bulk-sales-act,1
Bulk Sales Act | otr,/es/page/bulk-sales-act,3
Bulk Sales Act | otr,/fr/page/bulk-sales-act,1
Bulk Sales Act | otr,/ko/page/bulk-sales-act,1
Bulk Sales Act | otr,/node/387412,71
Bulk Sales Act | otr,/page/bulk-sales-act,109
Bulk Sales Act | otr,/vi/page/bulk-sales-act,4
Bulk Sales Act | otr,/zh-hant/page/bulk-sales-act,2
Business Franchise Tax Returns | otr,/page/business-franchise-tax-returns,251
Business Improvement Tax Online Bill Payment Option | otr,/release/business-improvement-tax-online-bill-payment-option,189
Business Tax Forms and Publications | otr,/node/431162,93
Business Tax Forms and Publications | otr,/page/business-tax-forms-and-publications,509
Business Tax Forms and Publications for 2017 Tax Filing Season (Tax Year 2018) | otr,/node/1295971,28
Business Tax Forms and Publications for 2017 Tax Filing Season (Tax Year 2018) | otr,/page/business-tax-forms-and-publications-2017-tax-filing-season-tax-year-2018,3
Business Tax Forms and Publications for 2019 Tax Filing Season (Tax Year 2018) | otr,/node/1377406,5
Business Tax Forms and Publications for 2020 Tax Filing Season (Tax Year 2019) | otr,/es/node/1450991,4
Business Tax Forms and Publications for 2020 Tax Filing Season (Tax Year 2019) | otr,/node/1450991,12
Business Tax Forms and Publications for 2021 Tax Filing Season (Tax Year 2020) | otr,/node/1513736,39
Business Tax Forms and Publications for 2022 Tax Filing Season (Tax Year 2021) | otr,/node/1575276,40
Business Tax Forms and Publications for 2023 Tax Filing Season (Tax Year 2022) | otr,/node/1635691,23
Business Tax Forms and Publications for 2023 Tax Filing Season (Tax Year 2022) | otr,/page/business-tax-forms-and-publications-2023-tax-filing-season-tax-year-2022,117
Business Tax Forms and Publications for 2024 Tax Filing Season (Tax Year 2023) | otr,/fr/node/1697951,1
Business Tax Forms and Publications for 2024 Tax Filing Season (Tax Year 2023) | otr,/ko/node/1697951,2
Business Tax Forms and Publications for 2024 Tax Filing Season (Tax Year 2023) | otr,/node/1697951,240
Business Tax Forms and Publications for 2024 Tax Filing Season (Tax Year 2023) | otr,/page/business-tax-forms-and-publications-2024-tax-filing-season-tax-year-2023,1308
Business Tax Forms and Publications for 2025 Tax Filing Season (Tax Year 2024) | otr,/es/node/1759056,6
Business Tax Forms and Publications for 2025 Tax Filing Season (Tax Year 2024) | otr,/ko/node/1759056,1
Business Tax Forms and Publications for 2025 Tax Filing Season (Tax Year 2024) | otr,/node/1759056,2
Business Tax Forms and Publications for 2025 Tax Filing Season (Tax Year 2024) | otr,/page/business-tax-forms-and-publications-2025-tax-filing-season-tax-year-2024,1095
Business Tax Service Center | otr,/service/business-tax-service-center,1354
Business Taxpayer Appeal Rights | otr,/am/page/business-taxpayer-appeal-rights,3
Business Taxpayer Appeal Rights | otr,/es/page/business-taxpayer-appeal-rights,4
Business Taxpayer Appeal Rights | otr,/node/388802,10
Business Taxpayers | otr,/service/business-taxpayers,1093
Business Taxpayers | otr,/vi/service/business-taxpayers,2
Businesses | otr,/am/node/1791281,29
Businesses | otr,/es/node/1791281,9
Businesses | otr,/fr/node/1791281,6
Businesses | otr,/ko/node/1791281,15
Businesses | otr,/page/business-tax,4752
Businesses | otr,/vi/node/1791281,3
Certificate of Clean Hands - Online | otr,/node/1080202,4
Certificate of Clean Hands | otr,/am/node/1472526,7
Certificate of Clean Hands | otr,/es/node/1472526,1
Certificate of Clean Hands | otr,/ko/node/1472526,2
Certificate of Clean Hands | otr,/node/1472526,19
Certificate of Clean Hands | otr,/page/certificate-clean-hands,17668
Certificate of Clean Hands | otr,/page/certificate-clean-hands/,145
Certificate of Clean Hands Application Now Available at MyTax.DC.gov | otr,/release/certificate-clean-hands-application-now-available-mytaxdcgov,297
Change in Cigarette Excise Tax Rate | otr,/node/401432,10
Change in Cigarette Excise Tax Rate | otr,/publication/change-cigarette-excise-tax-rate,4
Check Your Tax Refund Status | otr,/SERVICE/CHECK-YOUR-TAX-REFUND-STATUS,3
Check Your Tax Refund Status | otr,/am/service/check-your-tax-refund-status,128
Check Your Tax Refund Status | otr,/es/service/check-your-tax-refund-status,62
Check Your Tax Refund Status | otr,/node/1063112,127
Check Your Tax Refund Status | otr,/service/check-your-tax-refund-status,7462
Cigarette Tax FAQ | otr,/publication/cigarette-tax-faq,2
Cigarette Tax Forms-Return Frequently Asked Questions | otr,/publication/cigarette-tax-forms-return-frequently-asked-questions,3
Cigarette Tax Program | otr,/page/cigarette-tax-program,87
Cigarettes | otr,/page/cigarettes,12
Clarification of Law Relating to the Reporting of Capital Gain (Loss) on 2003 D-30 Unincorporated Business Franchise Booklet | otr,/node/401362,10
Clarification of Law Relating to the Reporting of Capital Gain (Loss) on 2003 D-30 Unincorporated Business Franchise Booklet | otr,/publication/clarification-law-relating-reporting-capital-gain-loss-2003-d-30-unincorporated-business,4
Clean Hands FAQs | otr,/am/node/1794821,2
Clean Hands FAQs | otr,/es/node/1794821,4
Clean Hands FAQs | otr,/fr/node/1794821,1
Clean Hands FAQs | otr,/ko/node/1794821,1
Clean Hands FAQs | otr,/node/1794821,431
Clean Hands FAQs | otr,/page/clean-hands-faqs,145
Clean Hands FAQs | otr,/vi/node/1794821,1
Clean Hands FAQs | otr,/zh-hant/node/1794821,2
Clone of Miscellaneous Tax Forms and Publications | otr,/page/clone-miscellaneous-tax-forms-and-publications,2
Collection and Enforcement Actions | otr,/page/collection-and-enforcement-actions,117
Collection and Enforcement Administration (CEA) | otr,/node/387402,55
Collection and Enforcement Administration (CEA) | otr,/page/collection-and-enforcement-administration-cea,127
Collection and Enforcement Administration (CEA) Contact Information | otr,/am/page/collection-and-enforcement-administration-cea-contact-information,11
Collection and Enforcement Administration (CEA) Contact Information | otr,/es/page/collection-and-enforcement-administration-cea-contact-information,4
Collection and Enforcement Administration (CEA) Contact Information | otr,/fr/page/collection-and-enforcement-administration-cea-contact-information,1
Collection and Enforcement Administration (CEA) Contact Information | otr,/ko/page/collection-and-enforcement-administration-cea-contact-information,5
Collection and Enforcement Administration (CEA) Contact Information | otr,/node/388982,71
Collection and Enforcement Administration (CEA) Contact Information | otr,/page/collection-and-enforcement-administration-cea-contact-information,743
Collection and Enforcement Administration (CEA) Contact Information | otr,/vi/page/collection-and-enforcement-administration-cea-contact-information,2
Collection and Enforcement Administration (CEA) Contact Information | otr,/zh-hant/page/collection-and-enforcement-administration-cea-contact-information,2
Collection and Enforcement Administration (CEA) FAQs | otr,/page/collection-and-enforcement-administration-cea-faqs,44
Collection Information | otr,/page/collection-info-2015,35
Collection Information | otr,/page/collection-information,3
Collection Issues | otr,/book/other-topics-faqs/collection-issues,234
Collection Issues | otr,/node/377662,4
Collection Payment Options | otr,/page/collection-payment-options,83
Collections & Audit FAQs | otr,/am/node/1794816,3
Collections & Audit FAQs | otr,/es/node/1794816,7
Collections & Audit FAQs | otr,/fr/node/1794816,1
Collections & Audit FAQs | otr,/ko/node/1794816,1
Collections & Audit FAQs | otr,/node/1794816,76
Collections & Audit FAQs | otr,/page/collections-audit-faqs,323
Collections & Audit FAQs | otr,/vi/node/1794816,3
Collections | otr,/am/node/1794706,8
Collections | otr,/es/node/1794706,3
Collections | otr,/fr/node/1794706,1
Collections | otr,/ko/node/1794706,3
Collections | otr,/node/1794706,167
Collections | otr,/page/collections,460
Collections | otr,/vi/node/1794706,2
Collections | otr,/zh-hant/node/1794706,2
"Combined Cigarette Tax Rate will Increase to $4.94 Effective October 1, 2018 | otr",/publication/combined-cigarette-tax-rate-will-increase-494-effective-october-1-2018,17
Combined Group Members' Schedule (Official and Fill-in) | otr,/node/1304751,2
Combined Reporting for Business Entities | otr,/am/page/combined-reporting-business-entities,3
Combined Reporting for Business Entities | otr,/es/page/combined-reporting-business-entities,2
Combined Reporting for Business Entities | otr,/fr/page/combined-reporting-business-entities,10
Combined Reporting for Business Entities | otr,/node/389312,12
Combined Reporting for Business Entities | otr,/page/combined-reporting-business-entities,849
Combined Reporting for Business Entities | otr,/vi/page/combined-reporting-business-entities,1
Combined Reporting Transitional Issues | otr,/publication/combined-reporting-transitional-issues,1
Combined Reporting Transitional Rules for Estimated Tax Payments | otr,/node/385542,11
Combined Reporting Transitional Rules for Estimated Tax Payments | otr,/release/combined-reporting-transitional-rules-estimated-tax-payments,7
Combined Reporting Transitional Rules for Estimated Tax Payments for Corporations and Unincorporated Business Entities | otr,/node/385622,14
Combined Reporting Transitional Rules for Estimated Tax Payments for Corporations and Unincorporated Business Entities | otr,/release/combined-reporting-transitional-rules-estimated-tax-payments-corporations-and-unincorporated,11
"Combined Reporting: An Additional Month Extension for Combined Reporting Filers with September 17, 2012 Due Dates | otr",/node/400602,10
"Combined Reporting: An Additional Month Extension for Combined Reporting Filers with September 17, 2012 Due Dates | otr",/publication/combined-reporting-additional-month-extension-combined-reporting-filers-september-17,1
Commercial Refinance and Modification Recording Requirements | otr,/am/page/commercial-refinance-and-modification-recording-requirements,3
Commercial Refinance and Modification Recording Requirements | otr,/es/page/commercial-refinance-and-modification-recording-requirements,1
Commercial Refinance and Modification Recording Requirements | otr,/fr/page/commercial-refinance-and-modification-recording-requirements,5
Commercial Refinance and Modification Recording Requirements | otr,/node/916762,10
Commercial Refinance and Modification Recording Requirements | otr,/page/commercial-refinance-and-modification-recording-requirements,392
Commercial Refinance and Modification Recording Requirements | otr,/vi/page/commercial-refinance-and-modification-recording-requirements,5
Common Errors of Business Taxpayers | otr,/page/common-errors-business-taxpayers,36
Compliance Certification for Tax Sale Assignees | otr,/node/775242,5
Compliance Certification for Tax Sale Assignees | otr,/publication/compliance-certification-tax-sale-assignees,3
Consolidated Returns | otr,/node/401882,5
Consolidated Returns | otr,/publication/consolidated-returns,8
Contáctese con los directores | otr,/es/page/contact-agency-directors,5
Contact Agency Directors | otr,/page/contact-agency-directors,73
Contact OTR | otr,/am/page/contact-otr,20
Contact OTR | otr,/es/page/contact-otr,7
Contact OTR | otr,/fr/page/contact-otr,6
Contact OTR | otr,/ko/page/contact-otr,2
Contact OTR | otr,/node/688592,20
Contact OTR | otr,/page/contact-otr,3077
Contact OTR | otr,/vi/page/contact-otr,2
Contract Clearance Coversheet | otr,/node/381592,143
Contract Clearance Coversheet | otr,/publication/contract-clearance-coversheet,2
Contract Clearance Cover-sheet | otr,/node/407672,1
Contract Clearance Cover-sheet | otr,/publication/contract-clearance-cover-sheet,2
Co-op Housing and Property Transferred to a Trust | otr,/node/409642,31
Co-op Housing and Property Transferred to a Trust | otr,/page/co-op-housing-and-property-transferred-trust,70
Cooperative Housing Tax Relief Programs and Resources | otr,/am/node/1654481,6
Cooperative Housing Tax Relief Programs and Resources | otr,/es/node/1654481,5
Cooperative Housing Tax Relief Programs and Resources | otr,/fr/node/1654481,1
Cooperative Housing Tax Relief Programs and Resources | otr,/node/1654481,20
Cooperative Housing Tax Relief Programs and Resources | otr,/service/cooperative-housing-tax-relief-programs-and-resources,605
Cooperative Housing Tax Relief Programs and Resources | otr,/vi/node/1654481,16
Cooperative Housing Tax Relief Programs FAQs | otr,/node/1654486,7
Cooperative Housing Tax Relief Programs FAQs | otr,/page/cooperative-housing-tax-relief-programs-faqs,25
Corporate Business Franchise Tax Forms | otr,/am/node/1794886,2
Corporate Business Franchise Tax Forms | otr,/es/node/1794886,10
Corporate Business Franchise Tax Forms | otr,/fr/node/1794886,1
Corporate Business Franchise Tax Forms | otr,/ko/node/1794886,1
Corporate Business Franchise Tax Forms | otr,/node/1794886,1
Corporate Business Franchise Tax Forms | otr,/page/corporate-business-franchise-tax-forms,1826
Corporate Business Franchise Tax Forms | otr,/vi/node/1794886,1
Corporation Tax TDI FAQs | otr,/page/corporation-tax-tdi-faqs,596
craig.bozman | otr,/users/craigbozman,3
Customer Survey | otr,/es/page/customer-survey,3
Customer Survey | otr,/page/customer-survey,90
D-2440 2004 Disability Income Exclusion | otr,/publication/d-2440-2004-disability-income-exclusion,0
D-2848 Power of Attorney and Declaration of Representation | otr,/publication/d-2848-power-attorney-and-declaration-representation-0,106
D-2848 Power of Attorney and Declaration of Representation Fill-in | otr,/node/1750376,166
D-2848 Power of Attorney and Declaration of Representation Fill-in | otr,/publication/d-2848-power-attorney-and-declaration-representation-fill,2692
D-30 2014 Unincorporated Business Tax Return | otr,/publication/d-30-2014-unincorporated-business-tax-return,2
D-30ES 2002 Declaration of Estimated Tax for Unincorporated Business | otr,/node/427862,2
D-40N 2003 Change of Name or Address | otr,/publication/d-40n-2003-change-name-or-address,2
"D-76 2003 Estate Tax Return Package - includes D-76EZ, D-76A, and FR-77 | otr",/node/427742,4
D-76 DC Estate Tax Forms and Instructions | otr,/publication/d-76-dc-estate-tax-forms-and-instructions,69
D-76 Estate Tax Instructions Booklet and Computation Worksheets for 2023 and Prior | otr,/node/1110236,9
D-76 Estate Tax Instructions Booklet and Computation Worksheets for 2023 and Prior | otr,/publication/d-76-estate-tax-instructions-booklet-and-computation-worksheets,1
D-76 Estate Tax Instructions Booklet and Computation Worksheets for 2023 and Prior | otr,/publication/d-76-estate-tax-instructions-booklet-and-computation-worksheets-2020-and-prior,1
D-76 Estate Tax Instructions Booklet and Computation Worksheets for 2023 and Prior | otr,/publication/d-76-estate-tax-instructions-booklet-and-computation-worksheets-2022-and-prior,2
D-76 Estate Tax Instructions Booklet and Computation Worksheets for 2023 and Prior | otr,/publication/d-76-estate-tax-instructions-booklet-and-computation-worksheets-2023-and-prior,81
D-800M 2004 Grid - Sales and Use Tax - Monthly Return | otr,/publication/d-800m-2004-grid-sales-and-use-tax-monthly-return,1
DC Business Franchise Tax Rates | otr,/am/node/1349326,19
DC Business Franchise Tax Rates | otr,/es/node/1349326,1
DC Business Franchise Tax Rates | otr,/fr/node/1349326,9
DC Business Franchise Tax Rates | otr,/ko/node/1349326,4
DC Business Franchise Tax Rates | otr,/node/1349326,2
DC Business Franchise Tax Rates | otr,/page/dc-business-franchise-tax-rates,5221
DC Business Franchise Tax Rates | otr,/vi/node/1349326,3
DC EITC | otr,/am/node/1794701,7
DC EITC | otr,/es/node/1794701,3
DC EITC | otr,/fr/node/1794701,1
DC EITC | otr,/ko/node/1794701,3
DC EITC | otr,/node/1794701,95
DC EITC | otr,/page/dc-eitc,259
DC EITC | otr,/vi/node/1794701,1
DC EITC | otr,/zh-hant/node/1794701,2
DC Estate Tax Return | otr,/page/dc-estate-tax-return,46
DC Estate Tax Return Interim Guidance | otr,/node/401472,11
DC Estate Tax Return Interim Guidance | otr,/publication/dc-estate-tax-return-interim-guidance,5
"DC Estate, Inheritance and Fiduciary Tax Information | otr",/am/page/dc-estate-inheritance-and-fiduciary-tax-information,3
"DC Estate, Inheritance and Fiduciary Tax Information | otr",/es/page/dc-estate-inheritance-and-fiduciary-tax-information,3
"DC Estate, Inheritance and Fiduciary Tax Information | otr",/fr/page/dc-estate-inheritance-and-fiduciary-tax-information,1
"DC Estate, Inheritance and Fiduciary Tax Information | otr",/ko/page/dc-estate-inheritance-and-fiduciary-tax-information,1
"DC Estate, Inheritance and Fiduciary Tax Information | otr",/node/383922,11
"DC Estate, Inheritance and Fiduciary Tax Information | otr",/page/dc-estate-inheritance-and-fiduciary-tax-information,1705
"DC Estate, Inheritance and Fiduciary Tax Information | otr",/page/dc-estate-inheritance-and-fiduciary-tax-returns,5
"DC Estate, Inheritance and Fiduciary Tax Information | otr",/vi/page/dc-estate-inheritance-and-fiduciary-tax-information,1
"DC Estate, Inheritance and Fiduciary Tax Information | otr",/zh-hant/page/dc-estate-inheritance-and-fiduciary-tax-information,2
DC Freefile FAQ | otr,/publication/dc-freefile-faq,2
DC FreeFillable Forms FAQ | otr,/publication/dc-freefillableforms-faq,2
DC Individual and Fiduciary Income Tax Rates | otr,/am/page/dc-individual-and-fiduciary-income-tax-rates,3
DC Individual and Fiduciary Income Tax Rates | otr,/fr/page/dc-individual-and-fiduciary-income-tax-rates,14
DC Individual and Fiduciary Income Tax Rates | otr,/node/232942,165
DC Individual and Fiduciary Income Tax Rates | otr,/page/dc-individual-and-fiduciary-income-tax-rates,10704
DC Individual and Fiduciary Income Tax Rates | otr,/vi/page/dc-individual-and-fiduciary-income-tax-rates,9
DC Inheritance and Estate Tax Forms | otr,/am/page/dc-inheritance-and-estate-tax-forms,1
DC Inheritance and Estate Tax Forms | otr,/es/page/dc-inheritance-and-estate-tax-forms,4
DC Inheritance and Estate Tax Forms | otr,/fr/page/dc-inheritance-and-estate-tax-forms,2
DC Inheritance and Estate Tax Forms | otr,/node/756642,242
DC Inheritance and Estate Tax Forms | otr,/page/dc-inheritance-and-estate-tax-forms,308
DC Office of Tax and Revenue Launches its Office of the Taxpayer Advocate | otr,/release/dc-office-tax-and-revenue-launches-its-office-taxpayer-advocate,8
DC Office of Tax and Revenue Offers Federal Employees and Contractors Temporary Relief from Collection Actions | otr,/es/node/1804781,1
DC Office of Tax and Revenue Offers Federal Employees and Contractors Temporary Relief from Collection Actions | otr,/ko/node/1804781,3
DC Office of Tax and Revenue Offers Federal Employees and Contractors Temporary Relief from Collection Actions | otr,/node/1804781,1
DC Office of Tax and Revenue Offers Federal Employees and Contractors Temporary Relief from Collection Actions | otr,/release/dc-office-tax-and-revenue-offers-federal-employees-and-contractors-temporary-relief,258
DC Office of Tax and Revenue Offers Federal Employees and Contractors Temporary Relief from Collection Actions | otr,/vi/node/1804781,1
DC Office of Tax and Revenue Reopens Walk-In Center and Recorder of Deeds Office for In-Person Services on October 4 | otr,/release/dc-office-tax-and-revenue-reopens-walk-center-and-recorder-deeds-office-person-services,34
DC Office of Tax and Revenue Successfully Completes Changeover to a New Tax System | otr,/release/dc-office-tax-and-revenue-successfully-completes-changeover-new-tax-system,12
DC Office of Tax and Revenue Will Hold the 2022 Real Property Tax Sale on July 19 and 20 | otr,/release/dc-office-tax-and-revenue-will-hold-2022-real-property-tax-sale-july-19-and-20,7
DC Official Responds to Practitioners' Combined Reporting Concerns | otr,/node/389692,10
DC Official Responds to Practitioners' Combined Reporting Concerns | otr,/publication/dc-official-responds-practitioners-combined-reporting-concerns,4
DC Power of Attorney Form | otr,/node/401322,10
DC Power of Attorney Form | otr,/publication/dc-power-attorney-form,20
DC Property Owners Can Now Apply for the Homestead Deduction and Senior Citizen/ Disabled Property Tax Relief Electronically | otr,/release/dc-property-owners-can-now-apply-homestead-deduction-and-senior-citizen-disabled-property,143
DC Registration Form and Software Standards | otr,/publication/dc-registration-form-and-software-standards,6
DC Tax Office Issues Final Combined Reporting Regulations | otr,/node/389632,18
DC Tax Office Issues Final Combined Reporting Regulations | otr,/publication/dc-tax-office-issues-final-combined-reporting-regulations,3
DC Tax Office Issues New Proposed Combined Reporting Regulations | otr,/node/389652,10
DC Tax Office Issues New Proposed Combined Reporting Regulations | otr,/publication/dc-tax-office-issues-new-proposed-combined-reporting-regulations,2
DC Tax Office Provides Additional Guidance on Combined Reporting | otr,/node/389642,11
DC Tax Office Provides Additional Guidance on Combined Reporting | otr,/publication/dc-tax-office-provides-additional-guidance-combined-reporting,3
DC Tax Office Repeals Its Form 990 Requirement | otr,/node/401162,14
DC Tax Office Repeals Its Form 990 Requirement | otr,/publication/dc-tax-office-repeals-its-form-990-requirement,36
DC Tax Rates | otr,/es/page/dc-tax-rates,1
DC Tax Rates | otr,/node/232072,18
DC Tax Rates | otr,/page/dc-tax-rates,448
Declaratory Order Regarding District of Columbia Qualified High Technology Company (QHTC) Status | otr,/node/1118557,27
Declaratory Order Regarding District of Columbia Qualified High Technology Company (QHTC) Status | otr,/publication/declaratory-order-regarding-district-columbia-qualified-high-technology-company-qhtc,17
Declaratory Order Regarding District of Columbia Qualified High Technology Company Status | otr,/publication/declaratory-order-regarding-district-columbia-qualified-high-technology-company-status,24
Delayed Properties - SSL Order | otr,/publication/delayed-properties-ssl-order,5
"Delayed Properties Premise Order as of August 7, 2023 | otr",/node/1674306,6
"Delayed Properties Premise Order as of August 7, 2023 | otr",/publication/delayed-properties-premise-order-august-7-2023,1
"Delayed Properties Premise Order as of February 18, 2025 | otr",/node/1767366,25
"Delayed Properties SSL Order as of August 7, 2023 | otr",/node/1674301,2
"Delayed Properties SSL Order as of February 18, 2025 | otr",/node/1767361,117
"Delayed Properties SSL Order as of February 18, 2025 | otr",/publication/delayed-properties-ssl-order-february-18-2025,1
Department of Healthcare Finance (DHCF) | otr,/page/department-healthcare-finance-dhcf,24
Digital Goods Sales Taxability Chart | otr,/am/node/1376631,2
Digital Goods Sales Taxability Chart | otr,/es/node/1376631,1
Digital Goods Sales Taxability Chart | otr,/ko/node/1376631,1
Digital Goods Sales Taxability Chart | otr,/page/digital-goods-sales-taxability-chart,856
Digital Goods Sales Taxability Chart | otr,/zh-hant/node/1376631,1
Disallowance of Certain Interest and Intangible Expenses Paid to Related Parties | otr,/node/400892,13
Disallowance of Certain Interest and Intangible Expenses Paid to Related Parties | otr,/publication/disallowance-certain-interest-and-intangible-expenses-paid-related-parties,7
District Government Employees Participation in Real Property Tax Sales | otr,/node/401892,4
District Of Columbia Motor Fuel Tax Rate Unchanged | otr,/release/district-columbia-motor-fuel-tax-rate-unchanged,1
District of Columbia Tax Assessments Shows Signs of Real Estate Market Recovery | otr,/release/district-columbia-tax-assessments-shows-signs-real-estate-market-recovery,17
District of Columbia Tax Changes Take Effect October 1st | otr,/release/district-columbia-tax-changes-take-effect-october-1st-0,4
District of Columbia Tax Changes Take Effect October 1st | otr,/release/district-columbia-tax-changes-take-effect-october1-24,2643
District of Columbia Tax Filing Season Begins Today | otr,/node/1703706,5
District of Columbia Tax Filing Season Begins Today | otr,/release/district-columbia-tax-filing-season-begins-today,64
District of Columbia Tax Filing Season Starts Today | otr,/release/district-columbia-tax-filing-season-starts-today,1341
"District of Columbia Tax Filing Season to Begin on January 23, 2023 | otr",/release/district-columbia-tax-filing-season-begin-january-23-2023,21
"District of Columbia Tax Rate Changes Effective October 1, 2020 | otr",/release/district-columbia-tax-rate-changes-effective-october-1-2020,48
"District of Columbia Tax Rate Changes Effective October 1, 2021 | otr",/release/district-columbia-tax-rate-changes-effective-october-1-2021,57
"District of Columbia Tax Rates Changes Take Effect Monday, October 1 | otr",/release/district-columbia-tax-rates-changes-take-effect-Monday-october-1,1
District Tax Code Amended by Act 14-341 to Block Bonus Depreciation | otr,/node/401482,11
District Tax Code Amended by Act 14-341 to Block Bonus Depreciation | otr,/publication/district-tax-code-amended-act-14-341-block-bonus-depreciation,1
Do You Owe District Taxes? Make Easy Payments Via MyTax.DC.gov | otr,/release/do-you-owe-district-taxes-make-easy-payments-mytaxdcgov,22
drui_footer_prod | otr,/drui_footer_prod,3
drui_header_prod | otr,/drui_header_prod,4
drui_header_prod_jquery3x | otr,/drui_header_prod_jquery3x,1
Duties of the Recorder of Deeds With Respect to General Recording Requirements | otr,/service/duties-recorder-deeds-respect-general-recording-requirements,0
Economic Interest Tax For Transfers of Interests in Cooperative Housing Asssociations | otr,/node/400962,14
Economic Interest Tax For Transfers of Interests in Cooperative Housing Asssociations | otr,/publication/economic-interest-tax-transfers-interests-cooperative-housing-asssociations,3
Effects of the District's Bonus Depreciation De-Coupling from the Internal Revenue Code Act of 2002 | otr,/node/401402,10
Effects of the District's Bonus Depreciation De-Coupling from the Internal Revenue Code Act of 2002 | otr,/publication/effects-districts-bonus-depreciation-de-coupling-internal-revenue-code-act-2002,7
EFT Guide | otr,/am/publication/eft-guide,3
EFT Guide | otr,/es/publication/eft-guide,1
EFT Guide | otr,/fr/publication/eft-guide,15
EFT Guide | otr,/fr/publication/eft-guide/,5
EFT Guide | otr,/node/485322,1
EFT Guide | otr,/publication/2017-eft-guide,2
EFT Guide | otr,/publication/2018-eft-guide,1
EFT Guide | otr,/publication/eft-guide,793
EFT Guide | otr,/publication/electronic-funds-transfer-payment-guide-eft,1
EFT Guide | otr,/vi/publication/eft-guide,1
EITC FAQs | otr,/am/node/1797756,3
EITC FAQs | otr,/es/node/1797756,3
EITC FAQs | otr,/fr/node/1797756,1
EITC FAQs | otr,/ko/node/1797756,1
EITC FAQs | otr,/page/eitc-faqs,108
EITC FAQs | otr,/vi/node/1797756,1
EITC FAQs | otr,/zh-hant/node/1797756,2
El Distrito Enviará por Correo las Facturas de Impuestos Sobre Bienes Inmuebles Para el Primer Semestre del Año Fiscal 2021 | otr,/release/el-distrito-enviará-por-correo-las-facturas-de-impuestos-sobre-bienes-inmuebles-para-el,1
Electronic Filing and Payment Requirements | otr,/node/401922,2
Electronic Filing and Payment Requirements | otr,/publication/electronic-filing-and-payment-requirements,4
Electronic Filing Option | otr,/page/electronic-filing-option,5
Electronic Funds Transfer Payment Threshold Reduced | otr,/node/401052,9
Electronic Funds Transfer Payment Threshold Reduced | otr,/publication/electronic-funds-transfer-payment-threshold-reduced,7
Electronic Recording | otr,/am/page/electronic-recording,3
Electronic Recording | otr,/es/page/electronic-recording,6
Electronic Recording | otr,/node/1240941,659
Electronic Recording | otr,/page/electronic-recording,875
Emergency and Proposed Rulemaking Regarding District Government Employees Participation in Real Property Tax Sales | otr,/node/401302,9
Emergency and Proposed Rulemaking Regarding District Government Employees Participation in Real Property Tax Sales | otr,/publication/emergency-and-proposed-rulemaking-regarding-district-government-employees-participation,3
Employer Withholding TDI FAQs | otr,/node/1791731,106
Employer Withholding TDI FAQs | otr,/page/employer-withholding-tdi-faqs,32
Enforcement Actions | otr,/am/page/enforcement-actions,1
Enforcement Actions | otr,/es/page/enforcement-actions,2
Enforcement Actions | otr,/fr/page/enforcement-actions,1
Enforcement Actions | otr,/ko/page/enforcement-actions,9
Enforcement Actions | otr,/node/375142,116
Enforcement Actions | otr,/page/enforcement-actions,482
Enforcement Actions | otr,/vi/page/enforcement-actions,1
Enforcement Actions | otr,/zh-hant/page/enforcement-actions,2
"Estate Tax Return Package (D-76, D-76A, D-76-EZ, D-77) for Estates of Individuals Who Died On or After 1/1/2003 | otr",/publication/estate-tax-return-package-d-76-d-76a-d-76-ez-d-77-estates-individuals-who-died-or-after,1
Estimated Tax Penalty - Businesses | otr,/am/page/estimated-tax-penalty-businesses,1
Estimated Tax Penalty - Businesses | otr,/node/388792,15
Estimated Tax Penalty - Businesses | otr,/page/estimated-tax-penalty-businesses,193
Eva Liggins Named Director of Operations of the Office of Tax and Revenue | otr,/release/eva-liggins-named-director-operations-office-tax-and-revenue,7
Events | otr,/calendar/day/2022-09-03,1
Events | otr,/calendar/day/2025-10-31,1
Events | otr,/calendar/day/2025-11-10,1
